"Lead Shipment Number","Tracking Number","Account Number","Invoice Number","Invoice Date","Current Carrier Name","Current Normalized Service","Current Carrier Service","Proposed Carrier Name","Proposed Normalized Service","Ship Date",Zone,"Weight UOM","Actual Weight","Original Billed weight","Proposed Billed Weight","DIM UOM",Length,Width,Height,Volume,"Dim Factor","Container Type","From City","From State","From Zip","From Country","To City","To State","To Zip","To Country","Current Published Rate","Current Discount Percent","Current Discount ($)","Proposed Published Rate","Proposed Discount Percent","Proposed Discount ($)","Current Net Freight","Proposed Net Freight","Current Fuel Net Charge","Proposed Fuel Surcharge (%)","Proposed Fuel Amount","Proposed Fuel Discount Percent","Proposed Fuel Discount Amount","Proposed Fuel Net Charge","Fuel Difference($)","Current Other Net Accessorial","Proposed Other Net Accessorial","Accessorial Difference($)","Current Total Cost","Proposed Total Cost",Diff($)
,1Z3X914A0390414683,00003X914A,0000003X914A154,2024-04-13,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-04-08,2,lb,50.00,50.00,50.00,in,26.00,16.00,14.00,"5,824.00",194.00,PKG,LINDON,UT,84042,US,ALTAMONT,UT,84001,US,26.17,38.52,10.08,26.28,54.00,14.19,16.09,12.09,3.30,15.50,2.63,0.00,0.00,2.63,0.67,4.90,4.90,0,24.29,19.62,4.67
,1Z3X914A0390426741,00003X914A,0000003X914A084,2024-02-24,UPS,"Ground Resi(D)","GROUND RESIDENTIAL",FedEx,Home(D),2024-02-16,5,lb,45.00,45.00,45.00,in,26.00,16.00,14.00,"5,824.00",194.00,PKG,LINDON,UT,84042,US,LUBBOCK,TX,79424,US,44.43,33.40,14.84,44.66,54.00,24.12,29.59,20.54,5.46,15.25,3.64,0.00,0.00,3.64,1.82,5.65,3.33,2.32,40.70,27.51,13.19
,1Z3X914A0390427544,00003X914A,0000003X914A094,2024-03-02,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-02-28,2,lb,38.00,38.00,38.00,in,16.00,12.00,8.00,"1,536.00",194.00,PKG,VICTORIA,TX,77901,US,DILLEY,TX,78017,US,23.02,38.49,8.86,23.14,54.00,12.50,14.16,10.70,3.05,16.00,2.50,0.00,0.00,2.5,0.55,4.90,4.90,0,22.11,18.10,4.01
,1Z3X914A0390429337,00003X914A,0000003X914A084,2024-02-24,UPS,"Ground Resi(D)","GROUND RESIDENTIAL",FedEx,Home(D),2024-02-16,5,lb,45.00,48.00,45.00,in,26.00,17.00,15.00,"6,630.00",194.00,PKG,LINDON,UT,84042,US,LUBBOCK,TX,79424,US,44.66,29.53,13.19,44.66,54.00,24.12,31.47,20.54,5.75,15.25,3.64,0.00,0.00,3.64,2.11,5.65,3.33,2.32,42.87,27.51,15.36
,1Z3X914A0390498174,00003X914A,0000003X914A084,2024-02-24,UPS,"Ground Resi(D)","GROUND RESIDENTIAL",FedEx,Home(D),2024-02-16,5,lb,18.00,18.00,18.00,in,25.00,9.00,5.00,"1,125.00",194.00,PKG,LINDON,UT,84042,US,LUBBOCK,TX,79424,US,22.34,28.38,6.34,22.41,50.00,11.21,16.00,11.21,3.36,15.25,2.22,0.00,0.00,2.22,1.14,5.65,3.33,2.32,25.01,16.76,8.25
,1Z3X914A0390499155,00003X914A,0000003X914A144,2024-04-06,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-03-26,6,lb,29.00,29.00,29.00,in,25.00,24.00,5.00,"3,000.00",194.00,PKG,LINDON,UT,84042,US,DAMASCUS,AR,72039,US,39.39,37.29,14.69,39.39,54.00,21.27,24.70,18.12,4.66,15.75,3.63,0.00,0.00,3.63,1.03,4.90,4.90,0,34.26,26.65,7.61
,1Z3X914A0390508206,00003X914A,0000003X914A084,2024-02-24,UPS,"Ground Comm(D)","SHIPPING CHARGE CORRECTION GROUND",FedEx,"Ground Comm(D)",2024-02-15,4,lb,13.00,23.00,17.00,in,24.00,13.00,10.00,"3,120.00",194.00,PKG,LINDON,UT,84042,US,WINDSOR,CO,80550,US,18.52,24.84,4.60,18.52,50.00,9.26,13.92,10.70,2.16,15.25,1.63,0.00,0.00,1.63,0.53,0,0,0,16.08,12.33,3.75
,1Z3X914A0390545863,00003X914A,0000003X914A094,2024-03-02,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-02-26,6,lb,3.00,4.00,3.00,in,10.00,7.00,6.00,420.00,194.00,PKG,LINDON,UT,84042,US,KENEDY,TX,78119,US,15.72,24.49,3.85,15.72,46.00,7.23,11.87,10.70,2.68,16.00,2.50,0.00,0.00,2.5,0.18,4.90,4.90,0,19.45,18.10,1.35
,1Z3X914A0390546620,00003X914A,0000003X914A124,2024-03-23,UPS,"Ground Comm(D)","SHIPPING CHARGE CORRECTION GROUND",FedEx,"Ground Comm(D)",2024-03-18,5,lb,10.00,21.00,15.00,in,24.00,12.00,10.00,"2,880.00",194.00,PKG,LINDON,UT,84042,US,ORLA,TX,79770,US,20.29,24.05,4.88,20.29,50.00,10.15,15.41,10.70,4.66,15.75,3.91,0.00,0.00,3.91,0.75,14.15,14.15,0,34.22,28.76,5.46
,1Z3X914A0390593776,00003X914A,0000003X914A074,2024-02-17,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-02-08,7,lb,54.00,54.00,54.00,in,26.00,16.00,14.00,"5,824.00",194.00,PKG,LINDON,UT,84042,US,"WEST UNION",WV,26456,US,72.07,38.50,27.75,72.26,54.00,39.02,44.32,33.24,16.04,15.25,14.39,0.00,0.00,14.39,1.65,59.15,61.15,-2,119.51,108.78,10.73
,1Z3X914A0390597487,00003X914A,0000003X914A114,2024-03-16,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-03-07,5,lb,5.00,5.00,5.00,in,11.00,10.00,6.00,660.00,194.00,PKG,LINDON,UT,84042,US,MIDLAND,TX,79707,US,16.64,27.46,4.57,16.64,46.00,7.65,12.07,10.70,1.90,15.75,1.69,0.00,0.00,1.69,0.21,0,0,0,13.97,12.39,1.58
,1Z3X914A0390607966,00003X914A,0000003X914A054,2024-02-03,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-01-25,6,lb,20.00,20.00,20.00,in,21.00,12.00,7.00,"1,764.00",194.00,PKG,LINDON,UT,84042,US,KILGORE,TX,75662,US,28.02,33.48,9.38,28.21,50.00,14.11,18.64,14.11,3.50,15.25,2.75,0.00,0.00,2.75,0.75,3.95,3.95,0,26.09,20.81,5.28
,1Z3X914A0390608474,00003X914A,0000003X914A154,2024-04-13,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-04-08,2,lb,50.00,50.00,50.00,in,26.00,16.00,14.00,"5,824.00",194.00,PKG,LINDON,UT,84042,US,ALTAMONT,UT,84001,US,26.17,38.52,10.08,26.28,54.00,14.19,16.09,12.09,3.30,15.50,2.63,0.00,0.00,2.63,0.67,4.90,4.90,0,24.29,19.62,4.67
,1Z3X914A0390624045,00003X914A,0000003X914A523,2023-12-30,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2023-12-19,8,lb,33.00,33.00,33.00,in,24.00,12.00,12.00,"3,456.00",194.00,PKG,LINDON,UT,84042,US,BRAINTREE,MA,02184,US,55.53,38.50,21.38,55.53,54.00,29.99,34.15,25.54,5.38,15.50,3.96,0.00,0.00,3.96,1.42,0,0,0,39.53,29.50,10.03
,1Z3X914A0390631117,00003X914A,0000003X914A114,2024-03-16,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-03-04,7,lb,8.00,8.00,8.00,in,11.00,10.00,6.00,660.00,194.00,PKG,LINDON,UT,84042,US,KITTANNING,PA,16201,US,19.69,30.52,6.01,19.69,46.00,9.06,13.68,10.70,2.77,15.75,2.31,0.00,0.00,2.31,0.46,3.95,3.95,0,20.40,16.96,3.44
,1Z3X914A0390636103,00003X914A,0000003X914A074,2024-02-17,UPS,"Ground Resi(D)","GROUND RESIDENTIAL",FedEx,Home(D),2024-02-13,5,lb,1.00,4.00,3.00,in,10.00,7.00,6.00,420.00,194.00,PKG,LINDON,UT,84042,US,SNYDER,TX,79549,US,15.10,18.41,2.78,15.10,46.00,6.95,12.32,10.70,3.98,15.25,3.31,0.00,0.00,3.31,0.67,13.35,11.03,2.32,29.65,25.04,4.61
,1Z3X914A0390638656,00003X914A,0000003X914A114,2024-03-16,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-03-12,5,lb,40.00,45.00,40.00,in,26.00,16.00,15.00,"6,240.00",194.00,PKG,LINDON,UT,84042,US,CHICKASHA,OK,73018,US,40.17,31.96,12.84,40.17,54.00,21.69,27.33,18.48,4.93,15.75,3.53,0.00,0.00,3.53,1.4,3.95,3.95,0,36.21,25.96,10.25
,1Z3X914A0390664645,00003X914A,0000003X914A024,2024-01-13,UPS,"Ground Resi(D)","GROUND RESIDENTIAL",FedEx,Home(D),2024-01-05,4,lb,52.00,52.00,52.00,in,24.00,18.00,12.00,"5,184.00",194.00,PKG,LINDON,UT,84042,US,SEVERANCE,CO,80550,US,39.12,33.38,13.06,39.21,54.00,21.17,26.06,18.04,11.80,15.50,10.19,0.00,0.00,10.19,1.61,50.05,47.73,2.32,87.91,75.96,11.95
,1Z3X914A0390667142,00003X914A,0000003X914A094,2024-03-02,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-02-22,5,lb,28.00,28.00,28.00,in,15.00,13.00,12.00,"2,340.00",194.00,PKG,LINDON,UT,84042,US,BLANCHARD,OK,73010,US,30.80,36.01,11.09,30.84,54.00,16.65,19.71,14.19,3.94,16.00,3.05,0.00,0.00,3.05,0.89,4.90,4.90,0,28.55,22.14,6.41
,1Z3X914A0390686756,00003X914A,0000003X914A523,2023-12-30,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2023-12-20,5,lb,11.00,11.00,11.00,in,29.00,6.00,6.00,"1,044.00",194.00,PKG,LINDON,UT,84042,US,MIDLAND,TX,79706,US,17.50,33.49,5.86,17.51,50.00,8.76,11.64,10.10,2.42,15.50,2.14,0.00,0.00,2.14,0.28,23.2,24.7,-1.5,37.26,36.94,0.32
,1Z3X914A0390695139,00003X914A,0000003X914A134,2024-03-30,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-03-26,4,lb,28.00,45.00,33.00,in,26.00,16.00,15.00,"6,240.00",194.00,PKG,LINDON,UT,84042,US,WINDSOR,CO,80550,US,28.77,23.18,6.67,28.77,54.00,15.54,22.10,13.23,3.48,15.75,2.08,0.00,0.00,2.08,1.4,0,0,0,25.58,15.31,10.27
,1Z3X914A0390707947,00003X914A,0000003X914A114,2024-03-16,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-03-07,6,lb,37.00,37.00,37.00,in,73.00,8.00,7.00,"4,088.00",194.00,PKG,LINDON,UT,84042,US,IOWA,LA,70647,US,46.63,38.49,17.95,46.63,54.00,25.18,28.68,21.45,10.29,15.75,8.95,0.00,0.00,8.95,1.34,36.65,35.4,1.25,75.62,65.80,9.82
,1Z3X914A0390724053,00003X914A,0000003X914A044,2024-01-27,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-01-23,5,lb,6.00,10.00,7.00,in,36.00,6.00,6.00,"1,296.00",194.00,PKG,LINDON,UT,84042,US,KERMIT,TX,79745,US,18.50,30.49,5.64,17.41,46.00,8.01,12.86,10.70,2.61,15.25,2.23,0.00,0.00,2.23,0.38,3.95,3.95,0,19.42,16.88,2.54
,1Z3X914A0390739805,00003X914A,0000003X914A074,2024-02-17,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-02-07,5,lb,59.00,59.00,59.00,in,26.00,16.00,14.00,"5,824.00",194.00,PKG,LINDON,UT,84042,US,WILLISTON,ND,58801,US,49.53,38.50,19.07,49.62,54.00,26.79,30.46,22.83,12.31,15.25,10.72,0.00,0.00,10.72,1.59,69.95,69.95,0,112.72,103.50,9.22
,1Z3X914A0390759936,00003X914A,0000003X914A164,2024-04-20,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-04-11,5,lb,5.00,5.00,5.00,in,10.00,7.00,5.00,350.00,194.00,PKG,LINDON,UT,84042,US,MIDLAND,TX,79706,US,16.64,27.46,4.57,16.64,46.00,7.65,12.07,10.70,2.52,15.50,2.27,0.00,0.00,2.27,0.25,3.95,3.95,0,18.54,16.92,1.62
,1Z3X914A0390766053,00003X914A,0000003X914A094,2024-03-02,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-02-26,6,lb,2.00,5.00,4.00,in,11.00,10.00,6.00,660.00,194.00,PKG,LINDON,UT,84042,US,VICTORIA,TX,77901,US,16.37,23.34,3.82,16.37,46.00,7.53,12.55,10.70,2.01,16.00,1.71,0.00,0.00,1.71,0.3,0,0,0,14.56,12.41,2.15
,1Z3X914A0390779281,00003X914A,0000003X914A054,2024-02-03,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-01-30,5,lb,39.00,108.00,78.00,in,25.00,25.00,24.00,"15,000.00",194.00,PKG,LINDON,UT,84042,US,KILLDEER,ND,58640,US,50.50,-1.64,-0.83,50.50,54.00,27.27,51.33,23.23,13.42,15.25,8.94,0.00,0.00,8.94,4.48,36.65,35.4,1.25,101.40,67.57,33.83
,1Z3X914A0390819433,00003X914A,0000003X914A144,2024-04-06,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-04-01,2,lb,28.00,28.00,28.00,in,15.00,13.00,12.00,"2,340.00",194.00,PKG,LINDON,UT,84042,US,ALTAMONT,UT,84001,US,20.34,37.32,7.59,20.47,54.00,11.05,12.75,10.70,2.78,15.75,2.46,0.00,0.00,2.46,0.32,4.90,4.90,0,20.43,18.06,2.37
,1Z3X914A0390820172,00003X914A,0000003X914A154,2024-04-13,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-03-28,7,lb,30.00,48.00,35.00,in,26.00,17.00,15.00,"6,630.00",194.00,PKG,LINDON,UT,84042,US,WHEELING,WV,26003,US,52.65,19.77,10.41,52.65,54.00,28.43,42.24,24.22,6.65,15.75,3.81,0.00,0.00,3.81,2.84,0,0,0,48.89,28.03,20.86
,1Z3X914A0390829208,00003X914A,0000003X914A104,2024-03-09,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-02-28,6,lb,2.00,7.00,5.00,in,13.00,11.00,6.00,858.00,194.00,PKG,LINDON,UT,84042,US,KENEDY,TX,78119,US,17.81,30.49,5.43,17.31,46.00,7.96,12.38,10.70,2.76,16.00,2.50,0.00,0.00,2.5,0.26,4.90,4.90,0,20.04,18.10,1.94
,1Z3X914A0390844503,00003X914A,0000003X914A084,2024-02-24,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-02-20,4,lb,28.00,28.00,28.00,in,15.00,13.00,12.00,"2,340.00",194.00,PKG,LINDON,UT,84042,US,WINDSOR,CO,80550,US,25.40,35.98,9.14,25.56,54.00,13.80,16.26,11.76,2.60,16.00,1.88,0.00,0.00,1.88,0.72,0,0,0,18.86,13.64,5.22
,1Z3X914A0390861913,00003X914A,0000003X914A074,2024-02-17,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-02-13,4,lb,32.00,32.00,32.00,in,24.00,12.00,9.00,"2,592.00",194.00,PKG,LINDON,UT,84042,US,WINDSOR,CO,80550,US,27.40,38.50,10.55,27.53,54.00,14.87,16.85,12.66,2.61,15.25,1.93,0.00,0.00,1.93,0.68,0,0,0,19.46,14.59,4.87
,1Z3X914A0390866203,00003X914A,0000003X914A024,2024-01-13,UPS,"Ground Resi(D)","GROUND RESIDENTIAL",FedEx,Home(D),2024-01-05,4,lb,52.00,52.00,52.00,in,24.00,18.00,12.00,"5,184.00",194.00,PKG,LINDON,UT,84042,US,SEVERANCE,CO,80550,US,39.12,33.38,13.06,39.21,54.00,21.17,26.06,18.04,11.80,15.50,10.19,0.00,0.00,10.19,1.61,50.05,47.73,2.32,87.91,75.96,11.95
,1Z3X914A0390884005,00003X914A,0000003X914A074,2024-02-17,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-02-08,7,lb,40.00,40.00,40.00,in,24.00,12.00,12.00,"3,456.00",194.00,PKG,LINDON,UT,84042,US,"WEST UNION",WV,26456,US,58.65,38.52,22.59,58.65,54.00,31.67,36.06,26.98,7.78,15.25,6.27,0.00,0.00,6.27,1.51,14.15,14.15,0,57.99,47.40,10.59
,1Z3X914A0390890712,00003X914A,0000003X914A034,2024-01-20,UPS,"Ground Resi(D)","GROUND RESIDENTIAL",FedEx,Home(D),2023-12-01,6,lb,7.00,7.00,7.00,in,11.00,10.00,6.00,660.00,194.00,PKG,LINDON,UT,84042,US,SHREVEPORT,LA,71107,US,16.80,27.20,4.57,16.80,46.00,7.73,12.23,10.10,3.36,15.25,2.82,0.00,0.00,2.82,0.54,10.55,8.39,2.16,26.14,21.31,4.83
,1Z3X914A0390900782,00003X914A,0000003X914A094,2024-03-02,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-02-22,5,lb,19.00,19.00,19.00,in,25.00,9.00,4.00,900.00,194.00,PKG,LINDON,UT,84042,US,BLANCHARD,OK,73010,US,23.32,33.49,7.81,23.47,50.00,11.74,15.51,11.74,3.27,16.00,2.66,0.00,0.00,2.66,0.61,4.90,4.90,0,23.68,19.30,4.38
,1Z3X914A0390900817,00003X914A,0000003X914A164,2024-04-20,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-04-12,5,lb,2.00,2.00,2.00,in,7.00,6.00,5.00,210.00,194.00,PKG,LINDON,UT,84042,US,TULSA,OK,74112,US,14.20,24.65,3.50,14.20,46.00,6.53,10.70,10.70,1.69,15.50,1.66,0.00,0.00,1.66,0.03,0,0,0,12.39,12.36,0.03
,1Z3X914A0390907445,00003X914A,0000003X914A094,2024-03-02,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-02-26,6,lb,37.00,37.00,37.00,in,73.00,8.00,7.00,"4,088.00",194.00,PKG,LINDON,UT,84042,US,IOWA,LA,70647,US,46.63,38.49,17.95,46.63,54.00,25.18,28.68,21.45,10.45,16.00,9.10,0.00,0.00,9.1,1.35,36.65,35.4,1.25,75.78,65.95,9.83
,1Z3X914A0390923721,00003X914A,0000003X914A164,2024-04-20,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-04-10,5,lb,2.00,5.00,4.00,in,11.00,10.00,6.00,660.00,194.00,PKG,LINDON,UT,84042,US,KILLDEER,ND,58640,US,16.64,27.46,4.57,15.11,46.00,6.95,12.07,10.70,2.67,15.50,2.42,0.00,0.00,2.42,0.25,4.90,4.90,0,19.64,18.02,1.62
,1Z3X914A0390936815,00003X914A,0000003X914A044,2024-01-27,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-01-19,5,lb,5.00,10.00,8.00,in,19.00,9.00,8.00,"1,368.00",194.00,PKG,LINDON,UT,84042,US,TULSA,OK,74146,US,17.90,28.16,5.04,17.90,46.00,8.23,12.86,10.70,1.96,15.25,1.63,0.00,0.00,1.63,0.33,0,0,0,14.82,12.33,2.49
,1Z3X914A0390951790,00003X914A,0000003X914A084,2024-02-24,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-02-20,4,lb,27.00,48.00,35.00,in,26.00,17.00,15.00,"6,630.00",194.00,PKG,LINDON,UT,84042,US,WINDSOR,CO,80550,US,30.43,21.39,6.51,30.43,54.00,16.43,23.92,14.00,3.83,16.00,2.24,0.00,0.00,2.24,1.59,0,0,0,27.75,16.24,11.51
,1Z3X914A0390972713,00003X914A,0000003X914A044,2024-01-27,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-01-18,6,lb,33.00,33.00,33.00,in,24.00,12.00,12.00,"3,456.00",194.00,PKG,LINDON,UT,84042,US,HOUSTON,TX,77082,US,43.57,38.51,16.78,43.79,54.00,23.65,26.79,20.14,4.08,15.25,3.07,0.00,0.00,3.07,1.01,0,0,0,30.87,23.21,7.66
,1Z3X914A0390979912,00003X914A,0000003X914A024,2024-01-13,UPS,"Ground Comm(D)","SHIPPING CHARGE CORRECTION GROUND",FedEx,Home(D),2024-01-04,6,lb,6.00,17.00,13.00,in,48.00,7.00,7.00,"2,352.00",194.00,PKG,LINDON,UT,84042,US,SMITHVILLE,TX,78957,US,20.95,14.22,2.98,20.95,50.00,10.48,17.97,10.70,4.86,15.50,3.37,0.00,0.00,3.37,1.49,13.35,11.03,2.32,36.18,25.10,11.08
,1Z3X914A0390992568,00003X914A,0000003X914A064,2024-02-10,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-02-07,4,lb,11.00,11.00,11.00,in,19.00,8.00,8.00,"1,216.00",194.00,PKG,LINDON,UT,84042,US,WINDSOR,CO,80550,US,17.14,33.49,5.74,17.19,50.00,8.60,11.40,10.70,1.77,15.25,1.63,0.00,0.00,1.63,0.14,0,0,0,13.17,12.33,0.84
,1Z3X914A0391009682,00003X914A,0000003X914A523,2023-12-30,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2023-12-19,8,lb,35.00,35.00,35.00,in,24.00,12.00,12.00,"3,456.00",194.00,PKG,LINDON,UT,84042,US,BRAINTREE,MA,02184,US,58.61,38.49,22.56,58.61,54.00,31.65,36.05,26.96,5.68,15.50,4.18,0.00,0.00,4.18,1.5,0,0,0,41.73,31.14,10.59
,1Z3X914A0391043224,00003X914A,0000003X914A144,2024-04-06,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-04-01,2,lb,28.00,28.00,28.00,in,15.00,13.00,12.00,"2,340.00",194.00,PKG,LINDON,UT,84042,US,ALTAMONT,UT,84001,US,20.34,37.32,7.59,20.47,54.00,11.05,12.75,10.70,2.78,15.75,2.46,0.00,0.00,2.46,0.32,4.90,4.90,0,20.43,18.06,2.37
,1Z3X914A0391075217,00003X914A,0000003X914A114,2024-03-16,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-03-06,5,lb,2.00,5.00,4.00,in,11.00,10.00,6.00,660.00,194.00,PKG,LINDON,UT,84042,US,CARLSBAD,NM,88220,US,16.64,27.46,4.57,16.08,46.00,7.40,12.07,10.70,2.52,15.75,2.31,0.00,0.00,2.31,0.21,3.95,3.95,0,18.54,16.96,1.58
,1Z3X914A0391086536,00003X914A,0000003X914A114,2024-03-16,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-03-07,6,lb,37.00,37.00,37.00,in,73.00,8.00,7.00,"4,088.00",194.00,PKG,LINDON,UT,84042,US,IOWA,LA,70647,US,46.63,38.49,17.95,46.63,54.00,25.18,28.68,21.45,10.29,15.75,8.95,0.00,0.00,8.95,1.34,36.65,35.4,1.25,75.62,65.80,9.82
,1Z3X914A0391095713,00003X914A,0000003X914A134,2024-03-30,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-03-19,7,lb,9.00,22.00,16.00,in,25.00,12.00,10.00,"3,000.00",194.00,PKG,LINDON,UT,84042,US,"HOMER CITY",PA,15748,US,29.89,23.25,6.95,29.89,50.00,14.95,22.94,14.95,4.24,15.75,2.98,0.00,0.00,2.98,1.26,3.95,3.95,0,31.13,21.88,9.25
,1Z3X914A0391097168,00003X914A,0000003X914A084,2024-02-24,UPS,"Ground Resi(D)","GROUND RESIDENTIAL",FedEx,Home(D),2024-02-16,5,lb,15.00,15.00,15.00,in,17.00,16.00,5.00,"1,360.00",194.00,PKG,LINDON,UT,84042,US,LUBBOCK,TX,79424,US,20.23,28.37,5.74,20.29,50.00,10.15,14.49,10.70,3.12,15.25,2.14,0.00,0.00,2.14,0.98,5.65,3.33,2.32,23.26,16.17,7.09
,1Z3X914A0391109387,00003X914A,0000003X914A114,2024-03-16,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-03-05,7,lb,10.00,10.00,10.00,in,19.00,8.00,8.00,"1,216.00",194.00,PKG,LINDON,UT,84042,US,BELMONT,OH,43718,US,21.28,30.50,6.49,21.28,46.00,9.79,14.79,11.49,2.95,15.75,2.43,0.00,0.00,2.43,0.52,3.95,3.95,0,21.69,17.87,3.82
,1Z3X914A0391116931,00003X914A,0000003X914A064,2024-02-10,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-02-07,3,lb,36.00,36.00,36.00,in,18.00,15.00,14.00,"3,780.00",194.00,PKG,LINDON,UT,84042,US,CASPER,WY,82601,US,27.29,38.51,10.51,27.42,54.00,14.81,16.78,12.61,3.21,15.25,2.53,0.00,0.00,2.53,0.68,3.95,3.95,0,23.94,19.09,4.85
,1Z3X914A0391135278,00003X914A,0000003X914A114,2024-03-16,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-03-07,5,lb,3.00,7.00,5.00,in,13.00,11.00,6.00,858.00,194.00,PKG,LINDON,UT,84042,US,ODESSA,TX,79765,US,17.41,30.50,5.31,16.64,46.00,7.65,12.10,10.70,1.90,15.75,1.69,0.00,0.00,1.69,0.21,0,0,0,14.00,12.39,1.61
,1Z3X914A0391196604,00003X914A,0000003X914A094,2024-03-02,UPS,"Ground Comm(D)","SHIPPING CHARGE CORRECTION GROUND",FedEx,"Ground Comm(D)",2024-02-21,6,lb,21.00,30.00,21.00,in,24.00,13.00,13.00,"4,056.00",194.00,PKG,LINDON,UT,84042,US,HOUSTON,TX,77032,US,29.09,11.93,3.47,29.09,54.00,15.71,25.62,13.38,4.10,16.00,2.14,0.00,0.00,2.14,1.96,0,0,0,29.72,15.52,14.20
,1Z3X914A0391196659,00003X914A,0000003X914A064,2024-02-10,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-02-06,4,lb,64.00,64.00,64.00,in,37.00,12.00,11.00,"4,884.00",194.00,PKG,LINDON,UT,84042,US,WINDSOR,CO,80550,US,42.10,38.50,16.21,42.10,54.00,22.73,25.89,19.37,10.37,15.25,9.21,0.00,0.00,9.21,1.16,41,41,0,77.26,69.58,7.68
,1Z3X914A0391210614,00003X914A,0000003X914A094,2024-03-02,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-02-22,5,lb,54.00,54.00,54.00,in,26.00,16.00,14.00,"5,824.00",194.00,PKG,LINDON,UT,84042,US,BLANCHARD,OK,73010,US,47.79,38.50,18.40,48.12,54.00,25.98,29.39,22.14,12.69,16.00,11.29,0.00,0.00,11.29,1.4,49.9,48.4,1.5,91.98,81.83,10.15
