"Lead Shipment Number","Tracking Number","Account Number","Invoice Number","Invoice Date","Current Carrier Name","Current Normalized Service","Current Carrier Service","Proposed Carrier Name","Proposed Normalized Service","Ship Date",Zone,"Weight UOM","Actual Weight","Original Billed weight","Proposed Billed Weight","DIM UOM",Length,Width,Height,Volume,"Dim Factor","Container Type","From City","From State","From Zip","From Country","To City","To State","To Zip","To Country","Current Published Rate","Current Discount Percent","Current Discount ($)","Proposed Published Rate","Proposed Discount Percent","Proposed Discount ($)","Current Net Freight","Proposed Net Freight","Current Fuel Net Charge","Proposed Fuel Surcharge (%)","Proposed Fuel Amount","Proposed Fuel Discount Percent","Proposed Fuel Discount Amount","Proposed Fuel Net Charge","Fuel Difference($)","Current Other Net Accessorial","Proposed Other Net Accessorial","Accessorial Difference($)","Current Total Cost","Proposed Total Cost",Diff($)
,1Z3X914A0391043224,00003X914A,0000003X914A144,2024-04-06,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-04-01,2,lb,28.00,28.00,28.00,in,15.00,13.00,12.00,"2,340.00",166.00,PKG,LINDON,UT,84042,US,ALTAMONT,UT,84001,US,20.34,37.32,7.59,20.47,58.00,11.87,12.75,10.00,2.78,15.75,2.15,0.00,0.00,2.15,0.63,4.90,3.68,1.22,20.43,15.83,4.60
,1Z3X914A0391075217,00003X914A,0000003X914A114,2024-03-16,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-03-06,5,lb,2.00,5.00,4.00,in,11.00,10.00,6.00,660.00,166.00,PKG,LINDON,UT,84042,US,CARLSBAD,NM,88220,US,16.64,27.46,4.57,16.08,50.00,8.04,12.07,10.00,2.52,15.75,2.20,0.00,0.00,2.2,0.32,3.95,3.95,0,18.54,16.15,2.39
,1Z3X914A0391086536,00003X914A,0000003X914A114,2024-03-16,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-03-07,6,lb,37.00,37.00,37.00,in,73.00,8.00,7.00,"4,088.00",166.00,PKG,LINDON,UT,84042,US,IOWA,LA,70647,US,46.63,38.49,17.95,46.63,58.00,27.05,28.68,19.58,10.29,15.75,7.40,0.00,0.00,7.4,2.89,36.65,27.43,9.22,75.62,54.41,21.21
,1Z3X914A0391095713,00003X914A,0000003X914A134,2024-03-30,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-03-19,7,lb,9.00,22.00,19.00,in,25.00,12.00,10.00,"3,000.00",166.00,PKG,LINDON,UT,84042,US,"HOMER CITY",PA,15748,US,33.09,30.67,10.15,33.09,54.00,17.87,22.94,15.22,4.24,15.75,3.02,0.00,0.00,3.02,1.22,3.95,3.95,0,31.13,22.19,8.94
,1Z3X914A0391097168,00003X914A,0000003X914A084,2024-02-24,UPS,"Ground Resi(D)","GROUND RESIDENTIAL",FedEx,Home(D),2024-02-16,5,lb,15.00,15.00,15.00,in,17.00,16.00,5.00,"1,360.00",166.00,PKG,LINDON,UT,84042,US,LUBBOCK,TX,79424,US,20.23,28.37,5.74,20.29,54.00,10.96,14.49,10.00,3.12,15.25,1.95,0.00,0.00,1.95,1.17,5.65,2.78,2.87,23.26,14.73,8.53
,1Z3X914A0391109387,00003X914A,0000003X914A114,2024-03-16,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-03-05,7,lb,10.00,10.00,10.00,in,19.00,8.00,8.00,"1,216.00",166.00,PKG,LINDON,UT,84042,US,BELMONT,OH,43718,US,21.28,30.50,6.49,21.28,50.00,10.64,14.79,10.64,2.95,15.75,2.30,0.00,0.00,2.3,0.65,3.95,3.95,0,21.69,16.89,4.80
,1Z3X914A0391116931,00003X914A,0000003X914A064,2024-02-10,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-02-07,3,lb,36.00,36.00,36.00,in,18.00,15.00,14.00,"3,780.00",166.00,PKG,LINDON,UT,84042,US,CASPER,WY,82601,US,27.29,38.51,10.51,27.42,58.00,15.90,16.78,11.52,3.21,15.25,2.36,0.00,0.00,2.36,0.85,3.95,3.95,0,23.94,17.83,6.11
,1Z3X914A0391135278,00003X914A,0000003X914A114,2024-03-16,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-03-07,5,lb,3.00,7.00,6.00,in,13.00,11.00,6.00,858.00,166.00,PKG,LINDON,UT,84042,US,ODESSA,TX,79765,US,17.41,30.50,5.31,16.86,50.00,8.43,12.10,10.00,1.90,15.75,1.58,0.00,0.00,1.58,0.32,0,0,0,14.00,11.58,2.42
,1Z3X914A0391196604,00003X914A,0000003X914A094,2024-03-02,UPS,"Ground Comm(D)","SHIPPING CHARGE CORRECTION GROUND",FedEx,"Ground Comm(D)",2024-02-21,6,lb,21.00,30.00,25.00,in,24.00,13.00,13.00,"4,056.00",166.00,PKG,LINDON,UT,84042,US,HOUSTON,TX,77032,US,33.87,24.36,8.25,33.87,58.00,19.64,25.62,14.23,4.10,16.00,2.28,0.00,0.00,2.28,1.82,0,0,0,29.72,16.51,13.21
,1Z3X914A0391196659,00003X914A,0000003X914A064,2024-02-10,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-02-06,4,lb,64.00,64.00,64.00,in,37.00,12.00,11.00,"4,884.00",166.00,PKG,LINDON,UT,84042,US,WINDSOR,CO,80550,US,42.10,38.50,16.21,42.10,58.00,24.42,25.89,17.68,10.37,15.25,7.52,0.00,0.00,7.52,2.85,41,31.63,9.37,77.26,56.83,20.43
,1Z3X914A0391210614,00003X914A,0000003X914A094,2024-03-02,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-02-22,5,lb,54.00,54.00,54.00,in,26.00,16.00,14.00,"5,824.00",166.00,PKG,LINDON,UT,84042,US,BLANCHARD,OK,73010,US,47.79,38.50,18.40,48.12,58.00,27.91,29.39,20.21,12.69,16.00,9.18,0.00,0.00,9.18,3.51,49.9,37.18,12.72,91.98,66.57,25.41
,1Z3X914A0391239675,00003X914A,0000003X914A134,2024-03-30,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-03-19,7,lb,20.00,20.00,20.00,in,19.00,18.00,4.00,"1,368.00",166.00,PKG,LINDON,UT,84042,US,"HOMER CITY",PA,15748,US,34.09,34.79,11.86,34.32,54.00,18.53,22.23,15.79,4.12,15.75,3.11,0.00,0.00,3.11,1.01,3.95,3.95,0,30.30,22.85,7.45
,1Z3X914A0391260801,00003X914A,0000003X914A094,2024-03-02,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-02-22,5,lb,19.00,19.00,19.00,in,25.00,9.00,4.00,900.00,166.00,PKG,LINDON,UT,84042,US,BLANCHARD,OK,73010,US,23.32,33.49,7.81,23.47,54.00,12.67,15.51,10.80,3.27,16.00,2.32,0.00,0.00,2.32,0.95,4.90,3.68,1.22,23.68,16.80,6.88
,1Z3X914A0391302917,00003X914A,0000003X914A094,2024-03-02,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-02-27,6,lb,43.00,43.00,43.00,in,24.00,12.00,12.00,"3,456.00",166.00,PKG,LINDON,UT,84042,US,VICTORIA,TX,77901,US,55.07,38.50,21.20,55.37,58.00,32.11,33.87,23.26,5.42,16.00,3.72,0.00,0.00,3.72,1.7,0,0,0,39.29,26.98,12.31
,1Z3X914A0391311872,00003X914A,0000003X914A134,2024-03-30,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-03-25,5,lb,41.00,48.00,41.00,in,26.00,17.00,15.00,"6,630.00",166.00,PKG,LINDON,UT,84042,US,CHICKASHA,OK,73018,US,41.60,31.63,13.16,41.60,58.00,24.13,28.44,17.47,5.10,15.75,3.37,0.00,0.00,3.37,1.73,3.95,3.95,0,37.49,24.79,12.70
,1Z3X914A0391316313,00003X914A,0000003X914A034,2024-01-20,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-01-11,5,lb,6.00,15.00,13.00,in,21.00,12.00,8.00,"2,016.00",166.00,PKG,LINDON,UT,84042,US,"BIG SPRING",TX,79720,US,19.13,29.64,5.67,19.13,54.00,10.33,13.46,10.00,2.85,15.25,2.09,0.00,0.00,2.09,0.76,4.90,3.68,1.22,21.21,15.77,5.44
,1Z3X914A0391317607,00003X914A,0000003X914A114,2024-03-16,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-03-08,5,lb,4.00,9.00,8.00,in,74.00,4.00,4.00,"1,184.00",166.00,PKG,LINDON,UT,84042,US,CHICKASHA,OK,73018,US,17.91,30.49,5.46,17.90,50.00,8.95,12.45,10.00,7.58,15.75,5.94,0.00,0.00,5.94,1.64,35.7,27.7,8,55.73,43.64,12.09
,1Z3X914A0391318982,00003X914A,0000003X914A164,2024-04-20,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-04-11,6,lb,1.00,4.00,3.00,in,10.00,7.00,6.00,420.00,166.00,PKG,LINDON,UT,84042,US,DAMASCUS,AR,72039,US,15.72,24.49,3.85,15.72,50.00,7.86,11.87,10.00,2.64,15.50,2.12,0.00,0.00,2.12,0.52,4.90,3.68,1.22,19.41,15.80,3.61
,1Z3X914A0391336159,00003X914A,0000003X914A054,2024-02-03,UPS,"Ground Comm(D)","SHIPPING CHARGE CORRECTION GROUND",FedEx,"Ground Comm(D)",2024-01-24,5,lb,5.00,14.00,12.00,in,20.00,12.00,8.00,"1,920.00",166.00,PKG,LINDON,UT,84042,US,MIDLAND,TX,79707,US,18.91,30.78,5.82,18.91,54.00,10.21,13.09,10.00,2.03,15.25,1.53,0.00,0.00,1.53,0.5,0,0,0,15.12,11.53,3.59
,1Z3X914A0391342731,00003X914A,0000003X914A124,2024-03-23,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-03-14,4,lb,14.00,14.00,14.00,in,19.00,8.00,8.00,"1,216.00",166.00,PKG,LINDON,UT,84042,US,WINDSOR,CO,80550,US,17.68,33.48,5.92,17.74,54.00,9.58,11.76,10.00,1.85,15.75,1.58,0.00,0.00,1.58,0.27,0,0,0,13.61,11.58,2.03
,1Z3X914A0391348011,00003X914A,0000003X914A144,2024-04-06,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-03-26,6,lb,19.00,19.00,19.00,in,25.00,9.00,4.00,900.00,166.00,PKG,LINDON,UT,84042,US,DAMASCUS,AR,72039,US,27.09,34.81,9.43,27.28,54.00,14.73,17.66,12.55,3.55,15.75,2.56,0.00,0.00,2.56,0.99,4.90,3.68,1.22,26.11,18.79,7.32
,1Z3X914A0391354068,00003X914A,0000003X914A114,2024-03-16,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-03-04,7,lb,8.00,8.00,8.00,in,11.00,10.00,6.00,660.00,166.00,PKG,LINDON,UT,84042,US,KITTANNING,PA,16201,US,19.69,30.52,6.01,19.69,50.00,9.85,13.68,10.00,2.77,15.75,2.20,0.00,0.00,2.2,0.57,3.95,3.95,0,20.40,16.15,4.25
,1Z3X914A0391369614,00003X914A,0000003X914A074,2024-02-17,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-02-07,5,lb,62.00,62.00,62.00,in,26.00,16.00,14.00,"5,824.00",166.00,PKG,LINDON,UT,84042,US,WILLISTON,ND,58801,US,52.49,38.50,20.21,52.57,58.00,30.49,32.28,22.08,12.59,15.25,9.08,0.00,0.00,9.08,3.51,69.95,59.95,10,114.82,91.11,23.71
,1Z3X914A0391376660,00003X914A,0000003X914A064,2024-02-10,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-02-07,3,lb,56.00,56.00,56.00,in,26.00,16.00,14.00,"5,824.00",166.00,PKG,LINDON,UT,84042,US,CASPER,WY,82601,US,32.90,38.51,12.67,32.94,58.00,19.11,20.23,13.83,10.11,15.25,7.54,0.00,0.00,7.54,2.57,44.95,35.58,9.37,75.29,56.95,18.34
,1Z3X914A0391413271,00003X914A,0000003X914A064,2024-02-10,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-02-02,6,lb,3.00,5.00,4.00,in,11.00,10.00,6.00,660.00,166.00,PKG,LINDON,UT,84042,US,SCOTT,LA,70583,US,17.31,27.50,4.76,16.37,50.00,8.19,12.55,10.00,1.91,15.25,1.53,0.00,0.00,1.53,0.38,0,0,0,14.46,11.53,2.93
,1Z3X914A0391424625,00003X914A,0000003X914A074,2024-02-17,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-02-07,5,lb,19.00,19.00,19.00,in,19.00,18.00,4.00,"1,368.00",166.00,PKG,LINDON,UT,84042,US,WILLISTON,ND,58801,US,23.32,33.49,7.81,23.47,54.00,12.67,15.51,10.80,3.02,15.25,2.25,0.00,0.00,2.25,0.77,24.95,26.45,-1.5,43.48,39.50,3.98
,1Z3X914A0391466367,00003X914A,0000003X914A114,2024-03-16,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-03-08,7,lb,1.00,2.00,2.00,in,7.00,6.00,5.00,210.00,166.00,PKG,LINDON,UT,84042,US,"FORT MILL",SC,29707,US,15.37,27.52,4.23,15.37,50.00,7.69,11.14,10.00,1.75,15.75,1.58,0.00,0.00,1.58,0.17,0,0,0,12.89,11.58,1.31
,1Z3X914A0391496272,00003X914A,0000003X914A144,2024-04-06,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-04-01,2,lb,45.00,48.00,45.00,in,26.00,17.00,15.00,"6,630.00",166.00,PKG,LINDON,UT,84042,US,ALTAMONT,UT,84001,US,25.52,38.28,9.77,25.52,58.00,14.80,15.75,10.72,3.25,15.75,2.27,0.00,0.00,2.27,0.98,4.90,3.68,1.22,23.90,16.67,7.23
,1Z3X914A0391505841,00003X914A,0000003X914A064,2024-02-10,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-02-02,5,lb,1.00,2.00,2.00,in,7.00,6.00,5.00,210.00,166.00,PKG,LINDON,UT,84042,US,CHICKASHA,OK,73018,US,14.20,24.65,3.50,14.20,50.00,7.10,10.70,10.00,2.24,15.25,2.13,0.00,0.00,2.13,0.11,3.95,3.95,0,16.89,16.08,0.81
,1Z3X914A0391515956,00003X914A,0000003X914A164,2024-04-20,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-04-11,4,lb,22.00,23.00,22.00,in,24.00,13.00,10.00,"3,120.00",166.00,PKG,LINDON,UT,84042,US,LONGMONT,CO,80504,US,21.45,35.10,7.53,21.45,58.00,12.44,13.92,10.00,2.19,15.50,1.55,0.00,0.00,1.55,0.64,0,0,0,16.11,11.55,4.56
,1Z3X914A0391531027,00003X914A,0000003X914A144,2024-04-06,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-03-26,6,lb,19.00,19.00,19.00,in,25.00,9.00,4.00,900.00,166.00,PKG,LINDON,UT,84042,US,DAMASCUS,AR,72039,US,27.09,34.81,9.43,27.28,54.00,14.73,17.66,12.55,3.55,15.75,2.56,0.00,0.00,2.56,0.99,4.90,3.68,1.22,26.11,18.79,7.32
,1Z3X914A0391533687,00003X914A,0000003X914A114,2024-03-16,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-03-13,2,lb,3.00,5.00,4.00,in,11.00,10.00,6.00,660.00,166.00,PKG,LINDON,UT,84042,US,ALTAMONT,UT,84001,US,12.56,14.81,1.86,12.35,50.00,6.18,10.70,10.00,2.46,15.75,2.15,0.00,0.00,2.15,0.31,4.90,3.68,1.22,18.06,15.83,2.23
,1Z3X914A0391534453,00003X914A,0000003X914A114,2024-03-16,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-03-07,4,lb,17.00,48.00,40.00,in,26.00,17.00,15.00,"6,630.00",166.00,PKG,LINDON,UT,84042,US,WINDSOR,CO,80550,US,33.61,28.83,9.69,33.61,58.00,19.49,23.92,14.12,3.77,15.75,2.22,0.00,0.00,2.22,1.55,0,0,0,27.69,16.34,11.35
,1Z3X914A0391595067,00003X914A,0000003X914A134,2024-03-30,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-03-26,4,lb,1.00,3.00,3.00,in,10.00,7.00,5.00,350.00,166.00,PKG,LINDON,UT,84042,US,"SAN FRANCISCO",CA,94124,US,14.37,25.54,3.67,14.37,50.00,7.19,10.70,10.00,1.68,15.75,1.58,0.00,0.00,1.58,0.1,0,0,0,12.38,11.58,0.80
,1Z3X914A0391627031,00003X914A,0000003X914A134,2024-03-30,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-03-22,2,lb,7.00,9.00,8.00,in,19.00,8.00,8.00,"1,216.00",166.00,PKG,LINDON,UT,84042,US,ALTAMONT,UT,84001,US,13.97,23.41,3.27,13.89,50.00,6.95,10.70,10.00,2.46,15.75,2.15,0.00,0.00,2.15,0.31,25.9,26.18,-0.28,39.06,38.33,0.73
,1Z3X914A0391628870,00003X914A,0000003X914A054,2024-02-03,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-01-24,6,lb,6.00,6.00,6.00,in,10.00,7.00,5.00,350.00,166.00,PKG,LINDON,UT,84042,US,CHANNELVIEW,TX,77530,US,17.49,30.53,5.34,17.49,50.00,8.75,12.15,10.00,1.88,15.25,1.53,0.00,0.00,1.53,0.35,0,0,0,14.03,11.53,2.50
,1Z3X914A0391629593,00003X914A,0000003X914A024,2024-01-13,UPS,"Ground Resi(D)","GROUND RESIDENTIAL",FedEx,Home(D),2024-01-05,4,lb,52.00,52.00,52.00,in,24.00,18.00,12.00,"5,184.00",166.00,PKG,LINDON,UT,84042,US,SEVERANCE,CO,80550,US,39.12,33.38,13.06,39.21,58.00,22.74,26.06,16.47,11.80,15.50,8.41,0.00,0.00,8.41,3.39,50.05,37.81,12.24,87.91,62.69,25.22
,1Z3X914A0391635488,00003X914A,0000003X914A064,2024-02-10,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-02-02,5,lb,16.00,27.00,23.00,in,24.00,13.00,12.00,"3,744.00",166.00,PKG,LINDON,UT,84042,US,"CARIZZO SPRINGS",TX,78834,US,31.42,40.64,12.77,31.42,58.00,18.22,18.65,13.20,3.45,15.25,2.62,0.00,0.00,2.62,0.83,3.95,3.95,0,26.05,19.77,6.28
,1Z3X914A0391639760,00003X914A,0000003X914A044,2024-01-27,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-01-19,5,lb,12.00,12.00,12.00,in,36.00,6.00,6.00,"1,296.00",166.00,PKG,LINDON,UT,84042,US,WILLISTON,ND,58801,US,18.85,33.53,6.32,18.91,54.00,10.21,12.53,10.00,2.52,15.25,2.13,0.00,0.00,2.13,0.39,3.95,3.95,0,19.00,16.08,2.92
,1Z3X914A0391640721,00003X914A,0000003X914A064,2024-02-10,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-02-07,3,lb,38.00,38.00,38.00,in,24.00,12.00,10.00,"2,880.00",166.00,PKG,LINDON,UT,84042,US,CASPER,WY,82601,US,28.08,38.50,10.81,28.21,58.00,16.36,17.27,11.85,3.29,15.25,2.41,0.00,0.00,2.41,0.88,3.95,3.95,0,24.51,18.21,6.30
,1Z3X914A0391648965,00003X914A,0000003X914A084,2024-02-24,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-02-13,8,lb,15.00,20.00,17.00,in,22.00,18.00,7.00,"2,772.00",166.00,PKG,LINDON,UT,84042,US,SPARTA,NJ,07871,US,38.23,33.48,12.80,32.65,54.00,17.63,25.43,15.02,4.56,15.25,2.89,0.00,0.00,2.89,1.67,3.95,3.95,0,33.94,21.86,12.08
,1Z3X914A0391659819,00003X914A,0000003X914A134,2024-03-30,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-03-22,2,lb,28.00,28.00,28.00,in,15.00,13.00,12.00,"2,340.00",166.00,PKG,LINDON,UT,84042,US,ALTAMONT,UT,84001,US,20.34,37.32,7.59,20.47,58.00,11.87,12.75,10.00,2.78,15.75,2.15,0.00,0.00,2.15,0.63,4.90,3.68,1.22,20.43,15.83,4.60
,1Z3X914A0391665642,00003X914A,0000003X914A054,2024-02-03,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-01-26,3,lb,38.00,38.00,38.00,in,22.00,18.00,7.00,"2,772.00",166.00,PKG,LINDON,UT,84042,US,CASPER,WY,82601,US,28.08,38.50,10.81,28.21,58.00,16.36,17.27,11.85,3.29,15.25,2.41,0.00,0.00,2.41,0.88,3.95,3.95,0,24.51,18.21,6.30
,1Z3X914A0391668149,00003X914A,0000003X914A124,2024-03-23,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-03-15,4,lb,60.00,60.00,60.00,in,26.00,16.00,14.00,"5,824.00",166.00,PKG,LINDON,UT,84042,US,FARMINGTON,NM,87401,US,40.28,38.51,15.51,40.28,58.00,23.36,24.77,16.92,10.36,15.75,7.65,0.00,0.00,7.65,2.71,41,31.63,9.37,76.13,56.20,19.93
,1Z3X914A0391668649,00003X914A,0000003X914A144,2024-04-06,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-03-26,6,lb,8.00,9.00,8.00,in,19.00,8.00,8.00,"1,216.00",166.00,PKG,LINDON,UT,84042,US,DAMASCUS,AR,72039,US,18.74,31.80,5.96,18.35,50.00,9.18,12.78,10.00,2.78,15.75,2.15,0.00,0.00,2.15,0.63,4.90,3.68,1.22,20.46,15.83,4.63
,1Z3X914A0391668701,00003X914A,0000003X914A094,2024-03-02,UPS,"Ground Comm(D)","SHIPPING CHARGE CORRECTION GROUND",FedEx,Home(D),2024-02-22,5,lb,5.00,10.00,9.00,in,19.00,9.00,8.00,"1,368.00",166.00,PKG,LINDON,UT,84042,US,MEDINA,ND,58467,US,17.91,23.95,4.29,17.91,50.00,8.96,13.62,10.00,5.34,16.00,4.32,0.00,0.00,4.32,1.02,19.8,17.03,2.77,38.76,31.35,7.41
,1Z3X914A0391708033,00003X914A,0000003X914A164,2024-04-20,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-04-12,5,lb,6.00,10.00,9.00,in,19.00,9.00,8.00,"1,368.00",166.00,PKG,LINDON,UT,84042,US,CARLSBAD,NM,88220,US,17.91,28.20,5.05,17.91,50.00,8.96,12.86,10.00,2.64,15.50,2.16,0.00,0.00,2.16,0.48,3.95,3.95,0,19.45,16.11,3.34
,1Z3X914A0391749883,00003X914A,0000003X914A134,2024-03-30,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-03-19,6,lb,18.00,21.00,18.00,in,24.00,12.00,10.00,"2,880.00",166.00,PKG,LINDON,UT,84042,US,HENDERSON,KY,42420,US,26.50,31.17,8.26,26.50,54.00,14.31,18.24,12.19,2.87,15.75,1.92,0.00,0.00,1.92,0.95,0,0,0,21.11,14.11,7.00
,1Z3X914A0391752799,00003X914A,0000003X914A104,2024-03-09,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-03-06,2,lb,6.00,6.00,6.00,in,11.00,10.00,6.00,660.00,166.00,PKG,LINDON,UT,84042,US,ALTAMONT,UT,84001,US,12.78,16.28,2.08,12.78,50.00,6.39,10.70,10.00,2.45,15.75,2.15,0.00,0.00,2.15,0.3,4.90,3.68,1.22,18.05,15.83,2.22
,1Z3X914A0391756679,00003X914A,0000003X914A034,2024-01-20,UPS,"Ground Resi(D)","GROUND RESIDENTIAL",FedEx,Home(D),2024-01-18,4,lb,55.00,55.00,55.00,in,24.00,18.00,12.00,"5,184.00",166.00,PKG,LINDON,UT,84042,US,SEVERANCE,CO,80550,US,39.21,33.41,13.10,39.30,58.00,22.79,26.11,16.51,11.09,15.25,7.77,0.00,0.00,7.77,3.32,46.65,34.41,12.24,83.85,58.69,25.16
,1Z3X914A0391769834,00003X914A,0000003X914A094,2024-03-02,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-02-22,5,lb,54.00,54.00,54.00,in,26.00,16.00,14.00,"5,824.00",166.00,PKG,LINDON,UT,84042,US,BLANCHARD,OK,73010,US,47.79,38.50,18.40,48.12,58.00,27.91,29.39,20.21,12.69,16.00,9.18,0.00,0.00,9.18,3.51,49.9,37.18,12.72,91.98,66.57,25.41
,1Z3X914A0391771965,00003X914A,0000003X914A164,2024-04-20,UPS,"Ground Resi(D)","GROUND RESIDENTIAL",FedEx,Home(D),2024-04-17,3,lb,16.00,17.00,16.00,in,24.00,12.00,8.00,"2,304.00",166.00,PKG,LINDON,UT,84042,US,DOUGLAS,WY,82633,US,18.04,28.38,5.12,17.75,54.00,9.59,12.92,10.00,4.13,15.75,3.23,0.00,0.00,3.23,0.9,13.35,10.48,2.87,30.40,23.71,6.69
,1Z3X914A0391803475,00003X914A,0000003X914A523,2023-12-30,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2023-12-19,8,lb,40.00,40.00,40.00,in,24.00,12.00,12.00,"3,456.00",166.00,PKG,LINDON,UT,84042,US,BRAINTREE,MA,02184,US,63.95,38.51,24.63,63.95,58.00,37.09,39.32,26.86,6.19,15.50,4.16,0.00,0.00,4.16,2.03,0,0,0,45.51,31.02,14.49
,1Z3X914A0391828743,00003X914A,0000003X914A154,2024-04-13,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-03-28,7,lb,30.00,48.00,40.00,in,26.00,17.00,15.00,"6,630.00",166.00,PKG,LINDON,UT,84042,US,WHEELING,WV,26003,US,58.65,27.98,16.41,58.65,58.00,34.02,42.24,24.63,6.65,15.75,3.88,0.00,0.00,3.88,2.77,0,0,0,48.89,28.51,20.38
,1Z3X914A0391831257,00003X914A,0000003X914A144,2024-04-06,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-03-26,6,lb,3.00,10.00,8.00,in,36.00,6.00,6.00,"1,296.00",166.00,PKG,LINDON,UT,84042,US,DAMASCUS,AR,72039,US,19.14,31.77,6.08,18.35,50.00,9.18,13.06,10.00,2.83,15.75,2.15,0.00,0.00,2.15,0.68,4.90,3.68,1.22,20.79,15.83,4.96
,1Z3X914A0391847473,00003X914A,0000003X914A114,2024-03-16,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-03-12,5,lb,49.00,49.00,49.00,in,26.00,16.00,14.00,"5,824.00",166.00,PKG,LINDON,UT,84042,US,"OKLAHOMA CITY",OK,73160,US,47.26,38.51,18.20,47.50,58.00,27.55,29.06,19.95,4.57,15.75,3.14,0.00,0.00,3.14,1.43,0,0,0,33.63,23.09,10.54
