"Lead Shipment Number","Tracking Number","Account Number","Invoice Number","Invoice Date","Current Carrier Name","Current Normalized Service","Current Carrier Service","Proposed Carrier Name","Proposed Normalized Service","Ship Date",Zone,"Weight UOM","Actual Weight","Original Billed weight","Proposed Billed Weight","DIM UOM",Length,Width,Height,Volume,"Dim Factor","Container Type","From City","From State","From Zip","From Country","To City","To State","To Zip","To Country","Current Published Rate","Current Discount Percent","Current Discount ($)","Proposed Published Rate","Proposed Discount Percent","Proposed Discount ($)","Current Net Freight","Proposed Net Freight","Current Fuel Net Charge","Proposed Fuel Surcharge (%)","Proposed Fuel Amount","Proposed Fuel Discount Percent","Proposed Fuel Discount Amount","Proposed Fuel Net Charge","Fuel Difference($)","Current Other Net Accessorial","Proposed Other Net Accessorial","Accessorial Difference($)","Current Total Cost","Proposed Total Cost",Diff($)
,1Z3X914A0390884005,00003X914A,0000003X914A074,2024-02-17,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-02-08,7,lb,40.00,40.00,40.00,in,24.00,12.00,12.00,"3,456.00",194.00,PKG,LINDON,UT,84042,US,"WEST UNION",WV,26456,US,58.65,38.52,22.59,58.65,65.00,38.12,36.06,20.53,7.78,15.25,5.29,0.00,0.00,5.29,2.49,14.15,14.15,0,57.99,39.97,18.02
,1Z3X914A0390890712,00003X914A,0000003X914A034,2024-01-20,UPS,"Ground Resi(D)","GROUND RESIDENTIAL",FedEx,Home(D),2023-12-01,6,lb,7.00,7.00,7.00,in,11.00,10.00,6.00,660.00,194.00,PKG,LINDON,UT,84042,US,SHREVEPORT,LA,71107,US,16.80,27.20,4.57,16.80,55.00,9.24,12.23,9.35,3.36,15.25,2.22,0.00,0.00,2.22,1.14,10.55,5.23,5.32,26.14,16.80,9.34
,1Z3X914A0390900782,00003X914A,0000003X914A094,2024-03-02,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-02-22,5,lb,19.00,19.00,19.00,in,25.00,9.00,4.00,900.00,194.00,PKG,LINDON,UT,84042,US,BLANCHARD,OK,73010,US,23.32,33.49,7.81,23.47,65.00,15.26,15.51,9.95,3.27,16.00,1.98,0.00,0.00,1.98,1.29,4.90,2.45,2.45,23.68,14.38,9.30
,1Z3X914A0390900817,00003X914A,0000003X914A164,2024-04-20,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-04-12,5,lb,2.00,2.00,2.00,in,7.00,6.00,5.00,210.00,194.00,PKG,LINDON,UT,84042,US,TULSA,OK,74112,US,14.20,24.65,3.50,14.20,55.00,7.81,10.70,9.95,1.69,15.50,1.54,0.00,0.00,1.54,0.15,0,0,0,12.39,11.49,0.90
,1Z3X914A0390907445,00003X914A,0000003X914A094,2024-03-02,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-02-26,6,lb,37.00,37.00,37.00,in,73.00,8.00,7.00,"4,088.00",194.00,PKG,LINDON,UT,84042,US,IOWA,LA,70647,US,46.63,38.49,17.95,46.63,65.00,30.31,28.68,16.32,10.45,16.00,5.72,0.00,0.00,5.72,4.73,36.65,19.45,17.2,75.78,41.49,34.29
,1Z3X914A0390923721,00003X914A,0000003X914A164,2024-04-20,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-04-10,5,lb,2.00,5.00,4.00,in,11.00,10.00,6.00,660.00,194.00,PKG,LINDON,UT,84042,US,KILLDEER,ND,58640,US,16.64,27.46,4.57,15.11,55.00,8.31,12.07,9.95,2.67,15.50,1.92,0.00,0.00,1.92,0.75,4.90,2.45,2.45,19.64,14.32,5.32
,1Z3X914A0390936815,00003X914A,0000003X914A044,2024-01-27,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-01-19,5,lb,5.00,10.00,8.00,in,19.00,9.00,8.00,"1,368.00",194.00,PKG,LINDON,UT,84042,US,TULSA,OK,74146,US,17.90,28.16,5.04,17.90,55.00,9.85,12.86,9.95,1.96,15.25,1.52,0.00,0.00,1.52,0.44,0,0,0,14.82,11.47,3.35
,1Z3X914A0390951790,00003X914A,0000003X914A084,2024-02-24,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-02-20,4,lb,27.00,48.00,35.00,in,26.00,17.00,15.00,"6,630.00",194.00,PKG,LINDON,UT,84042,US,WINDSOR,CO,80550,US,30.43,21.39,6.51,30.43,65.00,19.78,23.92,10.65,3.83,16.00,1.70,0.00,0.00,1.7,2.13,0,0,0,27.75,12.35,15.40
,1Z3X914A0390972713,00003X914A,0000003X914A044,2024-01-27,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-01-18,6,lb,33.00,33.00,33.00,in,24.00,12.00,12.00,"3,456.00",194.00,PKG,LINDON,UT,84042,US,HOUSTON,TX,77082,US,43.57,38.51,16.78,43.79,65.00,28.46,26.79,15.33,4.08,15.25,2.34,0.00,0.00,2.34,1.74,0,0,0,30.87,17.67,13.20
,1Z3X914A0390979912,00003X914A,0000003X914A024,2024-01-13,UPS,"Ground Comm(D)","SHIPPING CHARGE CORRECTION GROUND",FedEx,Home(D),2024-01-04,6,lb,6.00,17.00,13.00,in,48.00,7.00,7.00,"2,352.00",194.00,PKG,LINDON,UT,84042,US,SMITHVILLE,TX,78957,US,20.95,14.22,2.98,20.95,65.00,13.62,17.97,9.95,4.86,15.50,3.17,0.00,0.00,3.17,1.69,13.35,10.48,2.87,36.18,23.60,12.58
,1Z3X914A0390992568,00003X914A,0000003X914A064,2024-02-10,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-02-07,4,lb,11.00,11.00,11.00,in,19.00,8.00,8.00,"1,216.00",194.00,PKG,LINDON,UT,84042,US,WINDSOR,CO,80550,US,17.14,33.49,5.74,17.19,65.00,11.17,11.40,9.95,1.77,15.25,1.52,0.00,0.00,1.52,0.25,0,0,0,13.17,11.47,1.70
,1Z3X914A0391009682,00003X914A,0000003X914A523,2023-12-30,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2023-12-19,8,lb,35.00,35.00,35.00,in,24.00,12.00,12.00,"3,456.00",194.00,PKG,LINDON,UT,84042,US,BRAINTREE,MA,02184,US,58.61,38.49,22.56,58.61,65.00,38.10,36.05,20.51,5.68,15.50,3.18,0.00,0.00,3.18,2.5,0,0,0,41.73,23.69,18.04
,1Z3X914A0391043224,00003X914A,0000003X914A144,2024-04-06,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-04-01,2,lb,28.00,28.00,28.00,in,15.00,13.00,12.00,"2,340.00",194.00,PKG,LINDON,UT,84042,US,ALTAMONT,UT,84001,US,20.34,37.32,7.59,20.47,65.00,13.31,12.75,9.95,2.78,15.75,1.95,0.00,0.00,1.95,0.83,4.90,2.45,2.45,20.43,14.35,6.08
,1Z3X914A0391075217,00003X914A,0000003X914A114,2024-03-16,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-03-06,5,lb,2.00,5.00,4.00,in,11.00,10.00,6.00,660.00,194.00,PKG,LINDON,UT,84042,US,CARLSBAD,NM,88220,US,16.64,27.46,4.57,16.08,55.00,8.84,12.07,9.95,2.52,15.75,2.19,0.00,0.00,2.19,0.33,3.95,3.95,0,18.54,16.09,2.45
,1Z3X914A0391086536,00003X914A,0000003X914A114,2024-03-16,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-03-07,6,lb,37.00,37.00,37.00,in,73.00,8.00,7.00,"4,088.00",194.00,PKG,LINDON,UT,84042,US,IOWA,LA,70647,US,46.63,38.49,17.95,46.63,65.00,30.31,28.68,16.32,10.29,15.75,5.63,0.00,0.00,5.63,4.66,36.65,19.45,17.2,75.62,41.40,34.22
,1Z3X914A0391095713,00003X914A,0000003X914A134,2024-03-30,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-03-19,7,lb,9.00,22.00,16.00,in,25.00,12.00,10.00,"3,000.00",194.00,PKG,LINDON,UT,84042,US,"HOMER CITY",PA,15748,US,29.89,23.25,6.95,29.89,65.00,19.43,22.94,10.46,4.24,15.75,2.27,0.00,0.00,2.27,1.97,3.95,3.95,0,31.13,16.68,14.45
,1Z3X914A0391097168,00003X914A,0000003X914A084,2024-02-24,UPS,"Ground Resi(D)","GROUND RESIDENTIAL",FedEx,Home(D),2024-02-16,5,lb,15.00,15.00,15.00,in,17.00,16.00,5.00,"1,360.00",194.00,PKG,LINDON,UT,84042,US,LUBBOCK,TX,79424,US,20.23,28.37,5.74,20.29,65.00,13.19,14.49,9.95,3.12,15.25,1.94,0.00,0.00,1.94,1.18,5.65,2.78,2.87,23.26,14.67,8.59
,1Z3X914A0391109387,00003X914A,0000003X914A114,2024-03-16,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-03-05,7,lb,10.00,10.00,10.00,in,19.00,8.00,8.00,"1,216.00",194.00,PKG,LINDON,UT,84042,US,BELMONT,OH,43718,US,21.28,30.50,6.49,21.28,55.00,11.70,14.79,9.95,2.95,15.75,2.19,0.00,0.00,2.19,0.76,3.95,3.95,0,21.69,16.09,5.60
,1Z3X914A0391116931,00003X914A,0000003X914A064,2024-02-10,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-02-07,3,lb,36.00,36.00,36.00,in,18.00,15.00,14.00,"3,780.00",194.00,PKG,LINDON,UT,84042,US,CASPER,WY,82601,US,27.29,38.51,10.51,27.42,65.00,17.82,16.78,9.95,3.21,15.25,2.12,0.00,0.00,2.12,1.09,3.95,3.95,0,23.94,16.02,7.92
,1Z3X914A0391135278,00003X914A,0000003X914A114,2024-03-16,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-03-07,5,lb,3.00,7.00,5.00,in,13.00,11.00,6.00,858.00,194.00,PKG,LINDON,UT,84042,US,ODESSA,TX,79765,US,17.41,30.50,5.31,16.64,55.00,9.15,12.10,9.95,1.90,15.75,1.57,0.00,0.00,1.57,0.33,0,0,0,14.00,11.52,2.48
,1Z3X914A0391196604,00003X914A,0000003X914A094,2024-03-02,UPS,"Ground Comm(D)","SHIPPING CHARGE CORRECTION GROUND",FedEx,"Ground Comm(D)",2024-02-21,6,lb,21.00,30.00,21.00,in,24.00,13.00,13.00,"4,056.00",194.00,PKG,LINDON,UT,84042,US,HOUSTON,TX,77032,US,29.09,11.93,3.47,29.09,65.00,18.91,25.62,10.18,4.10,16.00,1.63,0.00,0.00,1.63,2.47,0,0,0,29.72,11.81,17.91
,1Z3X914A0391196659,00003X914A,0000003X914A064,2024-02-10,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-02-06,4,lb,64.00,64.00,64.00,in,37.00,12.00,11.00,"4,884.00",194.00,PKG,LINDON,UT,84042,US,WINDSOR,CO,80550,US,42.10,38.50,16.21,42.10,65.00,27.37,25.89,14.74,10.37,15.25,5.64,0.00,0.00,5.64,4.73,41,22.25,18.75,77.26,42.63,34.63
,1Z3X914A0391210614,00003X914A,0000003X914A094,2024-03-02,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-02-22,5,lb,54.00,54.00,54.00,in,26.00,16.00,14.00,"5,824.00",194.00,PKG,LINDON,UT,84042,US,BLANCHARD,OK,73010,US,47.79,38.50,18.40,48.12,65.00,31.28,29.39,16.84,12.69,16.00,6.85,0.00,0.00,6.85,5.84,49.9,25.95,23.95,91.98,49.64,42.34
,1Z3X914A0391239675,00003X914A,0000003X914A134,2024-03-30,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-03-19,7,lb,20.00,20.00,20.00,in,19.00,18.00,4.00,"1,368.00",194.00,PKG,LINDON,UT,84042,US,"HOMER CITY",PA,15748,US,34.09,34.79,11.86,34.32,65.00,22.31,22.23,12.01,4.12,15.75,2.51,0.00,0.00,2.51,1.61,3.95,3.95,0,30.30,18.47,11.83
,1Z3X914A0391260801,00003X914A,0000003X914A094,2024-03-02,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-02-22,5,lb,19.00,19.00,19.00,in,25.00,9.00,4.00,900.00,194.00,PKG,LINDON,UT,84042,US,BLANCHARD,OK,73010,US,23.32,33.49,7.81,23.47,65.00,15.26,15.51,9.95,3.27,16.00,1.98,0.00,0.00,1.98,1.29,4.90,2.45,2.45,23.68,14.38,9.30
,1Z3X914A0391302917,00003X914A,0000003X914A094,2024-03-02,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-02-27,6,lb,43.00,43.00,43.00,in,24.00,12.00,12.00,"3,456.00",194.00,PKG,LINDON,UT,84042,US,VICTORIA,TX,77901,US,55.07,38.50,21.20,55.37,65.00,35.99,33.87,19.38,5.42,16.00,3.10,0.00,0.00,3.1,2.32,0,0,0,39.29,22.48,16.81
,1Z3X914A0391311872,00003X914A,0000003X914A134,2024-03-30,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-03-25,5,lb,41.00,48.00,41.00,in,26.00,17.00,15.00,"6,630.00",194.00,PKG,LINDON,UT,84042,US,CHICKASHA,OK,73018,US,41.60,31.63,13.16,41.60,65.00,27.04,28.44,14.56,5.10,15.75,2.92,0.00,0.00,2.92,2.18,3.95,3.95,0,37.49,21.43,16.06
,1Z3X914A0391316313,00003X914A,0000003X914A034,2024-01-20,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-01-11,5,lb,6.00,15.00,11.00,in,21.00,12.00,8.00,"2,016.00",194.00,PKG,LINDON,UT,84042,US,"BIG SPRING",TX,79720,US,18.65,27.83,5.19,18.65,65.00,12.12,13.46,9.95,2.85,15.25,1.89,0.00,0.00,1.89,0.96,4.90,2.45,2.45,21.21,14.29,6.92
,1Z3X914A0391317607,00003X914A,0000003X914A114,2024-03-16,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-03-08,5,lb,4.00,9.00,7.00,in,74.00,4.00,4.00,"1,184.00",194.00,PKG,LINDON,UT,84042,US,CHICKASHA,OK,73018,US,17.91,30.49,5.46,17.41,55.00,9.58,12.45,9.95,7.58,15.75,4.87,0.00,0.00,4.87,2.71,35.7,20.95,14.75,55.73,35.77,19.96
,1Z3X914A0391318982,00003X914A,0000003X914A164,2024-04-20,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-04-11,6,lb,1.00,4.00,3.00,in,10.00,7.00,6.00,420.00,194.00,PKG,LINDON,UT,84042,US,DAMASCUS,AR,72039,US,15.72,24.49,3.85,15.72,55.00,8.65,11.87,9.95,2.64,15.50,1.92,0.00,0.00,1.92,0.72,4.90,2.45,2.45,19.41,14.32,5.09
,1Z3X914A0391336159,00003X914A,0000003X914A054,2024-02-03,UPS,"Ground Comm(D)","SHIPPING CHARGE CORRECTION GROUND",FedEx,"Ground Comm(D)",2024-01-24,5,lb,5.00,14.00,10.00,in,20.00,12.00,8.00,"1,920.00",194.00,PKG,LINDON,UT,84042,US,MIDLAND,TX,79707,US,18.55,29.43,5.46,18.55,55.00,10.20,13.09,9.95,2.03,15.25,1.52,0.00,0.00,1.52,0.51,0,0,0,15.12,11.47,3.65
,1Z3X914A0391342731,00003X914A,0000003X914A124,2024-03-23,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-03-14,4,lb,14.00,14.00,14.00,in,19.00,8.00,8.00,"1,216.00",194.00,PKG,LINDON,UT,84042,US,WINDSOR,CO,80550,US,17.68,33.48,5.92,17.74,65.00,11.53,11.76,9.95,1.85,15.75,1.57,0.00,0.00,1.57,0.28,0,0,0,13.61,11.52,2.09
,1Z3X914A0391348011,00003X914A,0000003X914A144,2024-04-06,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-03-26,6,lb,19.00,19.00,19.00,in,25.00,9.00,4.00,900.00,194.00,PKG,LINDON,UT,84042,US,DAMASCUS,AR,72039,US,27.09,34.81,9.43,27.28,65.00,17.73,17.66,9.95,3.55,15.75,1.95,0.00,0.00,1.95,1.6,4.90,2.45,2.45,26.11,14.35,11.76
,1Z3X914A0391354068,00003X914A,0000003X914A114,2024-03-16,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-03-04,7,lb,8.00,8.00,8.00,in,11.00,10.00,6.00,660.00,194.00,PKG,LINDON,UT,84042,US,KITTANNING,PA,16201,US,19.69,30.52,6.01,19.69,55.00,10.83,13.68,9.95,2.77,15.75,2.19,0.00,0.00,2.19,0.58,3.95,3.95,0,20.40,16.09,4.31
,1Z3X914A0391369614,00003X914A,0000003X914A074,2024-02-17,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-02-07,5,lb,62.00,62.00,62.00,in,26.00,16.00,14.00,"5,824.00",194.00,PKG,LINDON,UT,84042,US,WILLISTON,ND,58801,US,52.49,38.50,20.21,52.57,65.00,34.17,32.28,18.40,12.59,15.25,6.99,0.00,0.00,6.99,5.6,69.95,49.95,20,114.82,75.34,39.48
,1Z3X914A0391376660,00003X914A,0000003X914A064,2024-02-10,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-02-07,3,lb,56.00,56.00,56.00,in,26.00,16.00,14.00,"5,824.00",194.00,PKG,LINDON,UT,84042,US,CASPER,WY,82601,US,32.90,38.51,12.67,32.94,65.00,21.41,20.23,11.53,10.11,15.25,5.75,0.00,0.00,5.75,4.36,44.95,26.2,18.75,75.29,43.48,31.81
,1Z3X914A0391413271,00003X914A,0000003X914A064,2024-02-10,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-02-02,6,lb,3.00,5.00,4.00,in,11.00,10.00,6.00,660.00,194.00,PKG,LINDON,UT,84042,US,SCOTT,LA,70583,US,17.31,27.50,4.76,16.37,55.00,9.00,12.55,9.95,1.91,15.25,1.52,0.00,0.00,1.52,0.39,0,0,0,14.46,11.47,2.99
,1Z3X914A0391424625,00003X914A,0000003X914A074,2024-02-17,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-02-07,5,lb,19.00,19.00,19.00,in,19.00,18.00,4.00,"1,368.00",194.00,PKG,LINDON,UT,84042,US,WILLISTON,ND,58801,US,23.32,33.49,7.81,23.47,65.00,15.26,15.51,9.95,3.02,15.25,2.12,0.00,0.00,2.12,0.9,24.95,26.45,-1.5,43.48,38.52,4.96
,1Z3X914A0391466367,00003X914A,0000003X914A114,2024-03-16,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-03-08,7,lb,1.00,2.00,2.00,in,7.00,6.00,5.00,210.00,194.00,PKG,LINDON,UT,84042,US,"FORT MILL",SC,29707,US,15.37,27.52,4.23,15.37,55.00,8.45,11.14,9.95,1.75,15.75,1.57,0.00,0.00,1.57,0.18,0,0,0,12.89,11.52,1.37
,1Z3X914A0391496272,00003X914A,0000003X914A144,2024-04-06,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-04-01,2,lb,45.00,48.00,45.00,in,26.00,17.00,15.00,"6,630.00",194.00,PKG,LINDON,UT,84042,US,ALTAMONT,UT,84001,US,25.52,38.28,9.77,25.52,65.00,16.59,15.75,9.95,3.25,15.75,1.95,0.00,0.00,1.95,1.3,4.90,2.45,2.45,23.90,14.35,9.55
,1Z3X914A0391505841,00003X914A,0000003X914A064,2024-02-10,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-02-02,5,lb,1.00,2.00,2.00,in,7.00,6.00,5.00,210.00,194.00,PKG,LINDON,UT,84042,US,CHICKASHA,OK,73018,US,14.20,24.65,3.50,14.20,55.00,7.81,10.70,9.95,2.24,15.25,2.12,0.00,0.00,2.12,0.12,3.95,3.95,0,16.89,16.02,0.87
,1Z3X914A0391515956,00003X914A,0000003X914A164,2024-04-20,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-04-11,4,lb,22.00,23.00,22.00,in,24.00,13.00,10.00,"3,120.00",194.00,PKG,LINDON,UT,84042,US,LONGMONT,CO,80504,US,21.45,35.10,7.53,21.45,65.00,13.94,13.92,9.95,2.19,15.50,1.54,0.00,0.00,1.54,0.65,0,0,0,16.11,11.49,4.62
,1Z3X914A0391531027,00003X914A,0000003X914A144,2024-04-06,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-03-26,6,lb,19.00,19.00,19.00,in,25.00,9.00,4.00,900.00,194.00,PKG,LINDON,UT,84042,US,DAMASCUS,AR,72039,US,27.09,34.81,9.43,27.28,65.00,17.73,17.66,9.95,3.55,15.75,1.95,0.00,0.00,1.95,1.6,4.90,2.45,2.45,26.11,14.35,11.76
,1Z3X914A0391533687,00003X914A,0000003X914A114,2024-03-16,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-03-13,2,lb,3.00,5.00,4.00,in,11.00,10.00,6.00,660.00,194.00,PKG,LINDON,UT,84042,US,ALTAMONT,UT,84001,US,12.56,14.81,1.86,12.35,55.00,6.79,10.70,9.95,2.46,15.75,1.95,0.00,0.00,1.95,0.51,4.90,2.45,2.45,18.06,14.35,3.71
,1Z3X914A0391534453,00003X914A,0000003X914A114,2024-03-16,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-03-07,4,lb,17.00,48.00,35.00,in,26.00,17.00,15.00,"6,630.00",194.00,PKG,LINDON,UT,84042,US,WINDSOR,CO,80550,US,30.43,21.39,6.51,30.43,65.00,19.78,23.92,10.65,3.77,15.75,1.68,0.00,0.00,1.68,2.09,0,0,0,27.69,12.33,15.36
,1Z3X914A0391595067,00003X914A,0000003X914A134,2024-03-30,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-03-26,4,lb,1.00,3.00,2.00,in,10.00,7.00,5.00,350.00,194.00,PKG,LINDON,UT,84042,US,"SAN FRANCISCO",CA,94124,US,14.37,25.54,3.67,13.90,55.00,7.65,10.70,9.95,1.68,15.75,1.57,0.00,0.00,1.57,0.11,0,0,0,12.38,11.52,0.86
,1Z3X914A0391627031,00003X914A,0000003X914A134,2024-03-30,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-03-22,2,lb,7.00,9.00,7.00,in,19.00,8.00,8.00,"1,216.00",194.00,PKG,LINDON,UT,84042,US,ALTAMONT,UT,84001,US,13.97,23.41,3.27,13.50,55.00,7.43,10.70,9.95,2.46,15.75,1.95,0.00,0.00,1.95,0.51,25.9,24.95,0.95,39.06,36.85,2.21
,1Z3X914A0391628870,00003X914A,0000003X914A054,2024-02-03,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-01-24,6,lb,6.00,6.00,6.00,in,10.00,7.00,5.00,350.00,194.00,PKG,LINDON,UT,84042,US,CHANNELVIEW,TX,77530,US,17.49,30.53,5.34,17.49,55.00,9.62,12.15,9.95,1.88,15.25,1.52,0.00,0.00,1.52,0.36,0,0,0,14.03,11.47,2.56
,1Z3X914A0391629593,00003X914A,0000003X914A024,2024-01-13,UPS,"Ground Resi(D)","GROUND RESIDENTIAL",FedEx,Home(D),2024-01-05,4,lb,52.00,52.00,52.00,in,24.00,18.00,12.00,"5,184.00",194.00,PKG,LINDON,UT,84042,US,SEVERANCE,CO,80550,US,39.12,33.38,13.06,39.21,65.00,25.49,26.06,13.72,11.80,15.50,6.53,0.00,0.00,6.53,5.27,50.05,28.43,21.62,87.91,48.68,39.23
,1Z3X914A0391635488,00003X914A,0000003X914A064,2024-02-10,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-02-02,5,lb,16.00,27.00,20.00,in,24.00,13.00,12.00,"3,744.00",194.00,PKG,LINDON,UT,84042,US,"CARIZZO SPRINGS",TX,78834,US,28.21,33.89,9.56,28.21,65.00,18.34,18.65,9.95,3.45,15.25,2.12,0.00,0.00,2.12,1.33,3.95,3.95,0,26.05,16.02,10.03
,1Z3X914A0391639760,00003X914A,0000003X914A044,2024-01-27,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-01-19,5,lb,12.00,12.00,12.00,in,36.00,6.00,6.00,"1,296.00",194.00,PKG,LINDON,UT,84042,US,WILLISTON,ND,58801,US,18.85,33.53,6.32,18.91,65.00,12.29,12.53,9.95,2.52,15.25,2.12,0.00,0.00,2.12,0.4,3.95,3.95,0,19.00,16.02,2.98
,1Z3X914A0391640721,00003X914A,0000003X914A064,2024-02-10,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-02-07,3,lb,38.00,38.00,38.00,in,24.00,12.00,10.00,"2,880.00",194.00,PKG,LINDON,UT,84042,US,CASPER,WY,82601,US,28.08,38.50,10.81,28.21,65.00,18.34,17.27,9.95,3.29,15.25,2.12,0.00,0.00,2.12,1.17,3.95,3.95,0,24.51,16.02,8.49
,1Z3X914A0391648965,00003X914A,0000003X914A084,2024-02-24,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-02-13,8,lb,15.00,20.00,15.00,in,22.00,18.00,7.00,"2,772.00",194.00,PKG,LINDON,UT,84042,US,SPARTA,NJ,07871,US,38.23,33.48,12.80,31.10,65.00,20.22,25.43,10.89,4.56,15.25,2.26,0.00,0.00,2.26,2.3,3.95,3.95,0,33.94,17.10,16.84
,1Z3X914A0391659819,00003X914A,0000003X914A134,2024-03-30,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-03-22,2,lb,28.00,28.00,28.00,in,15.00,13.00,12.00,"2,340.00",194.00,PKG,LINDON,UT,84042,US,ALTAMONT,UT,84001,US,20.34,37.32,7.59,20.47,65.00,13.31,12.75,9.95,2.78,15.75,1.95,0.00,0.00,1.95,0.83,4.90,2.45,2.45,20.43,14.35,6.08
,1Z3X914A0391665642,00003X914A,0000003X914A054,2024-02-03,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-01-26,3,lb,38.00,38.00,38.00,in,22.00,18.00,7.00,"2,772.00",194.00,PKG,LINDON,UT,84042,US,CASPER,WY,82601,US,28.08,38.50,10.81,28.21,65.00,18.34,17.27,9.95,3.29,15.25,2.12,0.00,0.00,2.12,1.17,3.95,3.95,0,24.51,16.02,8.49
,1Z3X914A0391668149,00003X914A,0000003X914A124,2024-03-23,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-03-15,4,lb,60.00,60.00,60.00,in,26.00,16.00,14.00,"5,824.00",194.00,PKG,LINDON,UT,84042,US,FARMINGTON,NM,87401,US,40.28,38.51,15.51,40.28,65.00,26.18,24.77,14.10,10.36,15.75,5.73,0.00,0.00,5.73,4.63,41,22.25,18.75,76.13,42.08,34.05
