"Lead Shipment Number","Tracking Number","Account Number","Invoice Number","Invoice Date","Current Carrier Name","Current Normalized Service","Current Carrier Service","Proposed Carrier Name","Proposed Normalized Service","Ship Date",Zone,"Weight UOM","Actual Weight","Original Billed weight","Proposed Billed Weight","DIM UOM",Length,Width,Height,Volume,"Dim Factor","Container Type","From City","From State","From Zip","From Country","To City","To State","To Zip","To Country","Current Published Rate","Current Discount Percent","Current Discount ($)","Proposed Published Rate","Proposed Discount Percent","Proposed Discount ($)","Current Net Freight","Proposed Net Freight","Current Fuel Net Charge","Proposed Fuel Surcharge (%)","Proposed Fuel Amount","Proposed Fuel Discount Percent","Proposed Fuel Discount Amount","Proposed Fuel Net Charge","Fuel Difference($)","Current Other Net Accessorial","Proposed Other Net Accessorial","Accessorial Difference($)","Current Total Cost","Proposed Total Cost",Diff($)
,1Z3X914A0390992568,00003X914A,0000003X914A064,2024-02-10,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-02-07,4,lb,11.00,11.00,11.00,in,19.00,8.00,8.00,"1,216.00",194.00,PKG,LINDON,UT,84042,US,WINDSOR,CO,80550,US,17.14,33.49,5.74,17.19,56.00,9.63,11.40,10.20,1.77,15.25,1.56,0.00,0.00,1.56,0.21,0,0,0,13.17,11.76,1.41
,1Z3X914A0391009682,00003X914A,0000003X914A523,2023-12-30,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2023-12-19,8,lb,35.00,35.00,35.00,in,24.00,12.00,12.00,"3,456.00",194.00,PKG,LINDON,UT,84042,US,BRAINTREE,MA,02184,US,58.61,38.49,22.56,58.61,60.00,35.17,36.05,23.44,5.68,15.50,3.63,0.00,0.00,3.63,2.05,0,0,0,41.73,27.07,14.66
,1Z3X914A0391043224,00003X914A,0000003X914A144,2024-04-06,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-04-01,2,lb,28.00,28.00,28.00,in,15.00,13.00,12.00,"2,340.00",194.00,PKG,LINDON,UT,84042,US,ALTAMONT,UT,84001,US,20.34,37.32,7.59,20.47,60.00,12.28,12.75,10.20,2.78,15.75,2.11,0.00,0.00,2.11,0.67,4.90,3.19,1.71,20.43,15.50,4.93
,1Z3X914A0391075217,00003X914A,0000003X914A114,2024-03-16,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-03-06,5,lb,2.00,5.00,4.00,in,11.00,10.00,6.00,660.00,194.00,PKG,LINDON,UT,84042,US,CARLSBAD,NM,88220,US,16.64,27.46,4.57,16.08,50.00,8.04,12.07,10.20,2.52,15.75,2.23,0.00,0.00,2.23,0.29,3.95,3.95,0,18.54,16.38,2.16
,1Z3X914A0391086536,00003X914A,0000003X914A114,2024-03-16,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-03-07,6,lb,37.00,37.00,37.00,in,73.00,8.00,7.00,"4,088.00",194.00,PKG,LINDON,UT,84042,US,IOWA,LA,70647,US,46.63,38.49,17.95,46.63,60.00,27.98,28.68,18.65,10.29,15.75,6.76,0.00,0.00,6.76,3.53,36.65,24.24,12.41,75.62,49.65,25.97
,1Z3X914A0391095713,00003X914A,0000003X914A134,2024-03-30,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-03-19,7,lb,9.00,22.00,16.00,in,25.00,12.00,10.00,"3,000.00",194.00,PKG,LINDON,UT,84042,US,"HOMER CITY",PA,15748,US,29.89,23.25,6.95,29.89,56.00,16.74,22.94,13.15,4.24,15.75,2.69,0.00,0.00,2.69,1.55,3.95,3.95,0,31.13,19.79,11.34
,1Z3X914A0391097168,00003X914A,0000003X914A084,2024-02-24,UPS,"Ground Resi(D)","GROUND RESIDENTIAL",FedEx,Home(D),2024-02-16,5,lb,15.00,15.00,15.00,in,17.00,16.00,5.00,"1,360.00",194.00,PKG,LINDON,UT,84042,US,LUBBOCK,TX,79424,US,20.23,28.37,5.74,20.29,58.00,11.77,14.49,10.20,3.12,15.25,2.06,0.00,0.00,2.06,1.06,5.65,3.33,2.32,23.26,15.59,7.67
,1Z3X914A0391109387,00003X914A,0000003X914A114,2024-03-16,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-03-05,7,lb,10.00,10.00,10.00,in,19.00,8.00,8.00,"1,216.00",194.00,PKG,LINDON,UT,84042,US,BELMONT,OH,43718,US,21.28,30.50,6.49,21.28,52.00,11.07,14.79,10.21,2.95,15.75,2.23,0.00,0.00,2.23,0.72,3.95,3.95,0,21.69,16.39,5.30
,1Z3X914A0391116931,00003X914A,0000003X914A064,2024-02-10,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-02-07,3,lb,36.00,36.00,36.00,in,18.00,15.00,14.00,"3,780.00",194.00,PKG,LINDON,UT,84042,US,CASPER,WY,82601,US,27.29,38.51,10.51,27.42,60.00,16.45,16.78,10.97,3.21,15.25,2.28,0.00,0.00,2.28,0.93,3.95,3.95,0,23.94,17.20,6.74
,1Z3X914A0391135278,00003X914A,0000003X914A114,2024-03-16,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-03-07,5,lb,3.00,7.00,5.00,in,13.00,11.00,6.00,858.00,194.00,PKG,LINDON,UT,84042,US,ODESSA,TX,79765,US,17.41,30.50,5.31,16.64,50.00,8.32,12.10,10.20,1.90,15.75,1.61,0.00,0.00,1.61,0.29,0,0,0,14.00,11.81,2.19
,1Z3X914A0391196604,00003X914A,0000003X914A094,2024-03-02,UPS,"Ground Comm(D)","SHIPPING CHARGE CORRECTION GROUND",FedEx,"Ground Comm(D)",2024-02-21,6,lb,21.00,30.00,21.00,in,24.00,13.00,13.00,"4,056.00",194.00,PKG,LINDON,UT,84042,US,HOUSTON,TX,77032,US,29.09,11.93,3.47,29.09,60.00,17.45,25.62,11.64,4.10,16.00,1.86,0.00,0.00,1.86,2.24,0,0,0,29.72,13.50,16.22
,1Z3X914A0391196659,00003X914A,0000003X914A064,2024-02-10,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-02-06,4,lb,64.00,64.00,64.00,in,37.00,12.00,11.00,"4,884.00",194.00,PKG,LINDON,UT,84042,US,WINDSOR,CO,80550,US,42.10,38.50,16.21,42.10,60.00,25.26,25.89,16.84,10.37,15.25,6.82,0.00,0.00,6.82,3.55,41,27.88,13.12,77.26,51.54,25.72
,1Z3X914A0391210614,00003X914A,0000003X914A094,2024-03-02,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-02-22,5,lb,54.00,54.00,54.00,in,26.00,16.00,14.00,"5,824.00",194.00,PKG,LINDON,UT,84042,US,BLANCHARD,OK,73010,US,47.79,38.50,18.40,48.12,60.00,28.87,29.39,19.25,12.69,16.00,8.31,0.00,0.00,8.31,4.38,49.9,32.69,17.21,91.98,60.25,31.73
,1Z3X914A0391239675,00003X914A,0000003X914A134,2024-03-30,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-03-19,7,lb,20.00,20.00,20.00,in,19.00,18.00,4.00,"1,368.00",194.00,PKG,LINDON,UT,84042,US,"HOMER CITY",PA,15748,US,34.09,34.79,11.86,34.32,56.00,19.22,22.23,15.10,4.12,15.75,3.00,0.00,0.00,3,1.12,3.95,3.95,0,30.30,22.05,8.25
,1Z3X914A0391260801,00003X914A,0000003X914A094,2024-03-02,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-02-22,5,lb,19.00,19.00,19.00,in,25.00,9.00,4.00,900.00,194.00,PKG,LINDON,UT,84042,US,BLANCHARD,OK,73010,US,23.32,33.49,7.81,23.47,56.00,13.14,15.51,10.33,3.27,16.00,2.16,0.00,0.00,2.16,1.11,4.90,3.19,1.71,23.68,15.68,8.00
,1Z3X914A0391302917,00003X914A,0000003X914A094,2024-03-02,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-02-27,6,lb,43.00,43.00,43.00,in,24.00,12.00,12.00,"3,456.00",194.00,PKG,LINDON,UT,84042,US,VICTORIA,TX,77901,US,55.07,38.50,21.20,55.37,60.00,33.22,33.87,22.15,5.42,16.00,3.54,0.00,0.00,3.54,1.88,0,0,0,39.29,25.69,13.60
,1Z3X914A0391311872,00003X914A,0000003X914A134,2024-03-30,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-03-25,5,lb,41.00,48.00,41.00,in,26.00,17.00,15.00,"6,630.00",194.00,PKG,LINDON,UT,84042,US,CHICKASHA,OK,73018,US,41.60,31.63,13.16,41.60,60.00,24.96,28.44,16.64,5.10,15.75,3.24,0.00,0.00,3.24,1.86,3.95,3.95,0,37.49,23.83,13.66
,1Z3X914A0391316313,00003X914A,0000003X914A034,2024-01-20,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-01-11,5,lb,6.00,15.00,11.00,in,21.00,12.00,8.00,"2,016.00",194.00,PKG,LINDON,UT,84042,US,"BIG SPRING",TX,79720,US,18.65,27.83,5.19,18.65,56.00,10.44,13.46,10.20,2.85,15.25,2.04,0.00,0.00,2.04,0.81,4.90,3.19,1.71,21.21,15.43,5.78
,1Z3X914A0391317607,00003X914A,0000003X914A114,2024-03-16,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-03-08,5,lb,4.00,9.00,7.00,in,74.00,4.00,4.00,"1,184.00",194.00,PKG,LINDON,UT,84042,US,CHICKASHA,OK,73018,US,17.91,30.49,5.46,17.41,52.00,9.05,12.45,10.20,7.58,15.75,5.54,0.00,0.00,5.54,2.04,35.7,25,10.7,55.73,40.74,14.99
,1Z3X914A0391318982,00003X914A,0000003X914A164,2024-04-20,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-04-11,6,lb,1.00,4.00,3.00,in,10.00,7.00,6.00,420.00,194.00,PKG,LINDON,UT,84042,US,DAMASCUS,AR,72039,US,15.72,24.49,3.85,15.72,50.00,7.86,11.87,10.20,2.64,15.50,2.08,0.00,0.00,2.08,0.56,4.90,3.19,1.71,19.41,15.47,3.94
,1Z3X914A0391336159,00003X914A,0000003X914A054,2024-02-03,UPS,"Ground Comm(D)","SHIPPING CHARGE CORRECTION GROUND",FedEx,"Ground Comm(D)",2024-01-24,5,lb,5.00,14.00,10.00,in,20.00,12.00,8.00,"1,920.00",194.00,PKG,LINDON,UT,84042,US,MIDLAND,TX,79707,US,18.55,29.43,5.46,18.55,52.00,9.65,13.09,10.20,2.03,15.25,1.56,0.00,0.00,1.56,0.47,0,0,0,15.12,11.76,3.36
,1Z3X914A0391342731,00003X914A,0000003X914A124,2024-03-23,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-03-14,4,lb,14.00,14.00,14.00,in,19.00,8.00,8.00,"1,216.00",194.00,PKG,LINDON,UT,84042,US,WINDSOR,CO,80550,US,17.68,33.48,5.92,17.74,56.00,9.93,11.76,10.20,1.85,15.75,1.61,0.00,0.00,1.61,0.24,0,0,0,13.61,11.81,1.80
,1Z3X914A0391348011,00003X914A,0000003X914A144,2024-04-06,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-03-26,6,lb,19.00,19.00,19.00,in,25.00,9.00,4.00,900.00,194.00,PKG,LINDON,UT,84042,US,DAMASCUS,AR,72039,US,27.09,34.81,9.43,27.28,56.00,15.28,17.66,12.00,3.55,15.75,2.39,0.00,0.00,2.39,1.16,4.90,3.19,1.71,26.11,17.58,8.53
,1Z3X914A0391354068,00003X914A,0000003X914A114,2024-03-16,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-03-04,7,lb,8.00,8.00,8.00,in,11.00,10.00,6.00,660.00,194.00,PKG,LINDON,UT,84042,US,KITTANNING,PA,16201,US,19.69,30.52,6.01,19.69,52.00,10.24,13.68,10.20,2.77,15.75,2.23,0.00,0.00,2.23,0.54,3.95,3.95,0,20.40,16.38,4.02
,1Z3X914A0391369614,00003X914A,0000003X914A074,2024-02-17,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-02-07,5,lb,62.00,62.00,62.00,in,26.00,16.00,14.00,"5,824.00",194.00,PKG,LINDON,UT,84042,US,WILLISTON,ND,58801,US,52.49,38.50,20.21,52.57,60.00,31.54,32.28,21.03,12.59,15.25,8.31,0.00,0.00,8.31,4.28,69.95,55.95,14,114.82,85.29,29.53
,1Z3X914A0391376660,00003X914A,0000003X914A064,2024-02-10,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-02-07,3,lb,56.00,56.00,56.00,in,26.00,16.00,14.00,"5,824.00",194.00,PKG,LINDON,UT,84042,US,CASPER,WY,82601,US,32.90,38.51,12.67,32.94,60.00,19.76,20.23,13.18,10.11,15.25,6.86,0.00,0.00,6.86,3.25,44.95,31.83,13.12,75.29,51.87,23.42
,1Z3X914A0391413271,00003X914A,0000003X914A064,2024-02-10,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-02-02,6,lb,3.00,5.00,4.00,in,11.00,10.00,6.00,660.00,194.00,PKG,LINDON,UT,84042,US,SCOTT,LA,70583,US,17.31,27.50,4.76,16.37,50.00,8.19,12.55,10.20,1.91,15.25,1.56,0.00,0.00,1.56,0.35,0,0,0,14.46,11.76,2.70
,1Z3X914A0391424625,00003X914A,0000003X914A074,2024-02-17,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-02-07,5,lb,19.00,19.00,19.00,in,19.00,18.00,4.00,"1,368.00",194.00,PKG,LINDON,UT,84042,US,WILLISTON,ND,58801,US,23.32,33.49,7.81,23.47,56.00,13.14,15.51,10.33,3.02,15.25,2.18,0.00,0.00,2.18,0.84,24.95,26.45,-1.5,43.48,38.96,4.52
,1Z3X914A0391466367,00003X914A,0000003X914A114,2024-03-16,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-03-08,7,lb,1.00,2.00,2.00,in,7.00,6.00,5.00,210.00,194.00,PKG,LINDON,UT,84042,US,"FORT MILL",SC,29707,US,15.37,27.52,4.23,15.37,50.00,7.69,11.14,10.20,1.75,15.75,1.61,0.00,0.00,1.61,0.14,0,0,0,12.89,11.81,1.08
,1Z3X914A0391496272,00003X914A,0000003X914A144,2024-04-06,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-04-01,2,lb,45.00,48.00,45.00,in,26.00,17.00,15.00,"6,630.00",194.00,PKG,LINDON,UT,84042,US,ALTAMONT,UT,84001,US,25.52,38.28,9.77,25.52,60.00,15.31,15.75,10.21,3.25,15.75,2.11,0.00,0.00,2.11,1.14,4.90,3.19,1.71,23.90,15.51,8.39
,1Z3X914A0391505841,00003X914A,0000003X914A064,2024-02-10,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-02-02,5,lb,1.00,2.00,2.00,in,7.00,6.00,5.00,210.00,194.00,PKG,LINDON,UT,84042,US,CHICKASHA,OK,73018,US,14.20,24.65,3.50,14.20,50.00,7.10,10.70,10.20,2.24,15.25,2.16,0.00,0.00,2.16,0.08,3.95,3.95,0,16.89,16.31,0.58
,1Z3X914A0391515956,00003X914A,0000003X914A164,2024-04-20,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-04-11,4,lb,22.00,23.00,22.00,in,24.00,13.00,10.00,"3,120.00",194.00,PKG,LINDON,UT,84042,US,LONGMONT,CO,80504,US,21.45,35.10,7.53,21.45,60.00,12.87,13.92,10.20,2.19,15.50,1.58,0.00,0.00,1.58,0.61,0,0,0,16.11,11.78,4.33
,1Z3X914A0391531027,00003X914A,0000003X914A144,2024-04-06,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-03-26,6,lb,19.00,19.00,19.00,in,25.00,9.00,4.00,900.00,194.00,PKG,LINDON,UT,84042,US,DAMASCUS,AR,72039,US,27.09,34.81,9.43,27.28,56.00,15.28,17.66,12.00,3.55,15.75,2.39,0.00,0.00,2.39,1.16,4.90,3.19,1.71,26.11,17.58,8.53
,1Z3X914A0391533687,00003X914A,0000003X914A114,2024-03-16,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-03-13,2,lb,3.00,5.00,4.00,in,11.00,10.00,6.00,660.00,194.00,PKG,LINDON,UT,84042,US,ALTAMONT,UT,84001,US,12.56,14.81,1.86,12.35,50.00,6.18,10.70,10.20,2.46,15.75,2.11,0.00,0.00,2.11,0.35,4.90,3.19,1.71,18.06,15.50,2.56
,1Z3X914A0391534453,00003X914A,0000003X914A114,2024-03-16,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-03-07,4,lb,17.00,48.00,35.00,in,26.00,17.00,15.00,"6,630.00",194.00,PKG,LINDON,UT,84042,US,WINDSOR,CO,80550,US,30.43,21.39,6.51,30.43,60.00,18.26,23.92,12.17,3.77,15.75,1.92,0.00,0.00,1.92,1.85,0,0,0,27.69,14.09,13.60
,1Z3X914A0391595067,00003X914A,0000003X914A134,2024-03-30,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-03-26,4,lb,1.00,3.00,2.00,in,10.00,7.00,5.00,350.00,194.00,PKG,LINDON,UT,84042,US,"SAN FRANCISCO",CA,94124,US,14.37,25.54,3.67,13.90,50.00,6.95,10.70,10.20,1.68,15.75,1.61,0.00,0.00,1.61,0.07,0,0,0,12.38,11.81,0.57
,1Z3X914A0391627031,00003X914A,0000003X914A134,2024-03-30,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-03-22,2,lb,7.00,9.00,7.00,in,19.00,8.00,8.00,"1,216.00",194.00,PKG,LINDON,UT,84042,US,ALTAMONT,UT,84001,US,13.97,23.41,3.27,13.50,52.00,7.02,10.70,10.20,2.46,15.75,2.11,0.00,0.00,2.11,0.35,25.9,25.69,0.21,39.06,38.00,1.06
,1Z3X914A0391628870,00003X914A,0000003X914A054,2024-02-03,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-01-24,6,lb,6.00,6.00,6.00,in,10.00,7.00,5.00,350.00,194.00,PKG,LINDON,UT,84042,US,CHANNELVIEW,TX,77530,US,17.49,30.53,5.34,17.49,52.00,9.09,12.15,10.20,1.88,15.25,1.56,0.00,0.00,1.56,0.32,0,0,0,14.03,11.76,2.27
,1Z3X914A0391629593,00003X914A,0000003X914A024,2024-01-13,UPS,"Ground Resi(D)","GROUND RESIDENTIAL",FedEx,Home(D),2024-01-05,4,lb,52.00,52.00,52.00,in,24.00,18.00,12.00,"5,184.00",194.00,PKG,LINDON,UT,84042,US,SEVERANCE,CO,80550,US,39.12,33.38,13.06,39.21,62.00,24.31,26.06,14.90,11.80,15.50,7.67,0.00,0.00,7.67,4.13,50.05,34.61,15.44,87.91,57.18,30.73
,1Z3X914A0391635488,00003X914A,0000003X914A064,2024-02-10,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-02-02,5,lb,16.00,27.00,20.00,in,24.00,13.00,12.00,"3,744.00",194.00,PKG,LINDON,UT,84042,US,"CARIZZO SPRINGS",TX,78834,US,28.21,33.89,9.56,28.21,56.00,15.80,18.65,12.41,3.45,15.25,2.49,0.00,0.00,2.49,0.96,3.95,3.95,0,26.05,18.85,7.20
,1Z3X914A0391639760,00003X914A,0000003X914A044,2024-01-27,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-01-19,5,lb,12.00,12.00,12.00,in,36.00,6.00,6.00,"1,296.00",194.00,PKG,LINDON,UT,84042,US,WILLISTON,ND,58801,US,18.85,33.53,6.32,18.91,56.00,10.59,12.53,10.20,2.52,15.25,2.16,0.00,0.00,2.16,0.36,3.95,3.95,0,19.00,16.31,2.69
,1Z3X914A0391640721,00003X914A,0000003X914A064,2024-02-10,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-02-07,3,lb,38.00,38.00,38.00,in,24.00,12.00,10.00,"2,880.00",194.00,PKG,LINDON,UT,84042,US,CASPER,WY,82601,US,28.08,38.50,10.81,28.21,60.00,16.93,17.27,11.28,3.29,15.25,2.32,0.00,0.00,2.32,0.97,3.95,3.95,0,24.51,17.55,6.96
,1Z3X914A0391648965,00003X914A,0000003X914A084,2024-02-24,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-02-13,8,lb,15.00,20.00,15.00,in,22.00,18.00,7.00,"2,772.00",194.00,PKG,LINDON,UT,84042,US,SPARTA,NJ,07871,US,38.23,33.48,12.80,31.10,56.00,17.42,25.43,13.68,4.56,15.25,2.69,0.00,0.00,2.69,1.87,3.95,3.95,0,33.94,20.32,13.62
,1Z3X914A0391659819,00003X914A,0000003X914A134,2024-03-30,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-03-22,2,lb,28.00,28.00,28.00,in,15.00,13.00,12.00,"2,340.00",194.00,PKG,LINDON,UT,84042,US,ALTAMONT,UT,84001,US,20.34,37.32,7.59,20.47,60.00,12.28,12.75,10.20,2.78,15.75,2.11,0.00,0.00,2.11,0.67,4.90,3.19,1.71,20.43,15.50,4.93
,1Z3X914A0391665642,00003X914A,0000003X914A054,2024-02-03,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-01-26,3,lb,38.00,38.00,38.00,in,22.00,18.00,7.00,"2,772.00",194.00,PKG,LINDON,UT,84042,US,CASPER,WY,82601,US,28.08,38.50,10.81,28.21,60.00,16.93,17.27,11.28,3.29,15.25,2.32,0.00,0.00,2.32,0.97,3.95,3.95,0,24.51,17.55,6.96
,1Z3X914A0391668149,00003X914A,0000003X914A124,2024-03-23,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-03-15,4,lb,60.00,60.00,60.00,in,26.00,16.00,14.00,"5,824.00",194.00,PKG,LINDON,UT,84042,US,FARMINGTON,NM,87401,US,40.28,38.51,15.51,40.28,60.00,24.17,24.77,16.11,10.36,15.75,6.93,0.00,0.00,6.93,3.43,41,27.88,13.12,76.13,50.92,25.21
,1Z3X914A0391668649,00003X914A,0000003X914A144,2024-04-06,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-03-26,6,lb,8.00,9.00,8.00,in,19.00,8.00,8.00,"1,216.00",194.00,PKG,LINDON,UT,84042,US,DAMASCUS,AR,72039,US,18.74,31.80,5.96,18.35,52.00,9.54,12.78,10.20,2.78,15.75,2.11,0.00,0.00,2.11,0.67,4.90,3.19,1.71,20.46,15.50,4.96
,1Z3X914A0391668701,00003X914A,0000003X914A094,2024-03-02,UPS,"Ground Comm(D)","SHIPPING CHARGE CORRECTION GROUND",FedEx,Home(D),2024-02-22,5,lb,5.00,10.00,8.00,in,19.00,9.00,8.00,"1,368.00",194.00,PKG,LINDON,UT,84042,US,MEDINA,ND,58467,US,17.90,23.91,4.28,17.90,54.00,9.67,13.62,10.20,5.34,16.00,4.44,0.00,0.00,4.44,0.9,19.8,17.58,2.22,38.76,32.22,6.54
,1Z3X914A0391708033,00003X914A,0000003X914A164,2024-04-20,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-04-12,5,lb,6.00,10.00,8.00,in,19.00,9.00,8.00,"1,368.00",194.00,PKG,LINDON,UT,84042,US,CARLSBAD,NM,88220,US,17.90,28.16,5.04,17.90,52.00,9.31,12.86,10.20,2.64,15.50,2.19,0.00,0.00,2.19,0.45,3.95,3.95,0,19.45,16.34,3.11
,1Z3X914A0391749883,00003X914A,0000003X914A134,2024-03-30,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-03-19,6,lb,18.00,21.00,18.00,in,24.00,12.00,10.00,"2,880.00",194.00,PKG,LINDON,UT,84042,US,HENDERSON,KY,42420,US,26.50,31.17,8.26,26.50,56.00,14.84,18.24,11.66,2.87,15.75,1.84,0.00,0.00,1.84,1.03,0,0,0,21.11,13.50,7.61
,1Z3X914A0391752799,00003X914A,0000003X914A104,2024-03-09,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-03-06,2,lb,6.00,6.00,6.00,in,11.00,10.00,6.00,660.00,194.00,PKG,LINDON,UT,84042,US,ALTAMONT,UT,84001,US,12.78,16.28,2.08,12.78,52.00,6.65,10.70,10.20,2.45,15.75,2.11,0.00,0.00,2.11,0.34,4.90,3.19,1.71,18.05,15.50,2.55
,1Z3X914A0391756679,00003X914A,0000003X914A034,2024-01-20,UPS,"Ground Resi(D)","GROUND RESIDENTIAL",FedEx,Home(D),2024-01-18,4,lb,55.00,55.00,55.00,in,24.00,18.00,12.00,"5,184.00",194.00,PKG,LINDON,UT,84042,US,SEVERANCE,CO,80550,US,39.21,33.41,13.10,39.30,62.00,24.37,26.11,14.93,11.09,15.25,7.04,0.00,0.00,7.04,4.05,46.65,31.21,15.44,83.85,53.18,30.67
,1Z3X914A0391769834,00003X914A,0000003X914A094,2024-03-02,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-02-22,5,lb,54.00,54.00,54.00,in,26.00,16.00,14.00,"5,824.00",194.00,PKG,LINDON,UT,84042,US,BLANCHARD,OK,73010,US,47.79,38.50,18.40,48.12,60.00,28.87,29.39,19.25,12.69,16.00,8.31,0.00,0.00,8.31,4.38,49.9,32.69,17.21,91.98,60.25,31.73
,1Z3X914A0391771965,00003X914A,0000003X914A164,2024-04-20,UPS,"Ground Resi(D)","GROUND RESIDENTIAL",FedEx,Home(D),2024-04-17,3,lb,16.00,17.00,16.00,in,24.00,12.00,8.00,"2,304.00",194.00,PKG,LINDON,UT,84042,US,DOUGLAS,WY,82633,US,18.04,28.38,5.12,17.75,58.00,10.30,12.92,10.20,4.13,15.75,3.34,0.00,0.00,3.34,0.79,13.35,11.03,2.32,30.40,24.57,5.83
,1Z3X914A0391803475,00003X914A,0000003X914A523,2023-12-30,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2023-12-19,8,lb,40.00,40.00,40.00,in,24.00,12.00,12.00,"3,456.00",194.00,PKG,LINDON,UT,84042,US,BRAINTREE,MA,02184,US,63.95,38.51,24.63,63.95,60.00,38.37,39.32,25.58,6.19,15.50,3.96,0.00,0.00,3.96,2.23,0,0,0,45.51,29.54,15.97
,1Z3X914A0391828743,00003X914A,0000003X914A154,2024-04-13,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-03-28,7,lb,30.00,48.00,35.00,in,26.00,17.00,15.00,"6,630.00",194.00,PKG,LINDON,UT,84042,US,WHEELING,WV,26003,US,52.65,19.77,10.41,52.65,60.00,31.59,42.24,21.06,6.65,15.75,3.32,0.00,0.00,3.32,3.33,0,0,0,48.89,24.38,24.51
